parent_compound_chembl_id,assay_chembl_id,target_chembl_id
CHEMBL53463,CHEMBL1169047,CHEMBL3879801
CHEMBL53463,CHEMBL1169048,CHEMBL385
CHEMBL53463,CHEMBL1167878,CHEMBL613979
CHEMBL53463,CHEMBL1167879,CHEMBL392
CHEMBL53463,CHEMBL1167880,CHEMBL614279
CHEMBL53463,CHEMBL1167881,CHEMBL387
CHEMBL53463,CHEMBL1167882,CHEMBL612558
CHEMBL53463,CHEMBL1167501,CHEMBL399
CHEMBL53463,CHEMBL1167502,CHEMBL614725
CHEMBL53463,CHEMBL1167503,CHEMBL612262
CHEMBL53463,CHEMBL1167504,CHEMBL387
CHEMBL53463,CHEMBL1167505,CHEMBL396
CHEMBL53463,CHEMBL1166431,CHEMBL614058
CHEMBL53463,CHEMBL1166432,CHEMBL614735
CHEMBL53463,CHEMBL1166381,CHEMBL395
CHEMBL53463,CHEMBL1166382,CHEMBL3879801
CHEMBL53463,CHEMBL1166383,CHEMBL387
CHEMBL53463,CHEMBL1166384,CHEMBL392
CHEMBL53463,CHEMBL1166385,CHEMBL1075404
CHEMBL53463,CHEMBL1166386,CHEMBL400
CHEMBL53463,CHEMBL1168910,CHEMBL614925
CHEMBL53463,CHEMBL1168914,CHEMBL383
CHEMBL53463,CHEMBL1168915,CHEMBL612794
CHEMBL53463,CHEMBL1168916,CHEMBL385
CHEMBL53463,CHEMBL1168919,CHEMBL2366179
CHEMBL53463,CHEMBL1168920,CHEMBL2366284
CHEMBL53463,CHEMBL1174627,CHEMBL394
CHEMBL53463,CHEMBL1174628,CHEMBL382
CHEMBL53463,CHEMBL1174841,CHEMBL385
CHEMBL53463,CHEMBL1174842,CHEMBL383
CHEMBL53463,CHEMBL1174843,CHEMBL397
CHEMBL53463,CHEMBL1174844,CHEMBL614628
CHEMBL53463,CHEMBL1174845,CHEMBL399
CHEMBL53463,CHEMBL1174846,CHEMBL614181
CHEMBL53463,CHEMBL1174860,CHEMBL612608
CHEMBL53463,CHEMBL1174861,CHEMBL364
CHEMBL53463,CHEMBL1174862,CHEMBL387
CHEMBL53463,CHEMBL1174863,CHEMBL391
CHEMBL53463,CHEMBL1175515,CHEMBL1075385
CHEMBL53463,CHEMBL1175516,CHEMBL398
CHEMBL53463,CHEMBL1175517,CHEMBL3879801
CHEMBL53463,CHEMBL1175518,CHEMBL613102
CHEMBL53463,CHEMBL1175519,CHEMBL395
CHEMBL53463,CHEMBL1175520,CHEMBL613859
CHEMBL53463,CHEMBL1175521,CHEMBL384
CHEMBL53463,CHEMBL1175373,CHEMBL2366188
CHEMBL53463,CHEMBL1175374,CHEMBL612657
CHEMBL53463,CHEMBL1175375,CHEMBL387
CHEMBL53463,CHEMBL1175569,CHEMBL612558
CHEMBL53463,CHEMBL1175570,CHEMBL3879801
CHEMBL53463,CHEMBL1175677,CHEMBL395
CHEMBL53463,CHEMBL1175678,CHEMBL387
CHEMBL53463,CHEMBL1175679,CHEMBL394
CHEMBL53463,CHEMBL1173961,CHEMBL3879801
CHEMBL53463,CHEMBL1173962,CHEMBL3879801
CHEMBL53463,CHEMBL1174024,CHEMBL3879801
CHEMBL53463,CHEMBL1174025,CHEMBL3879801
CHEMBL53463,CHEMBL1174026,CHEMBL3879801
CHEMBL53463,CHEMBL1174027,CHEMBL614610
CHEMBL53463,CHEMBL1174028,CHEMBL387
CHEMBL53463,CHEMBL1174029,CHEMBL3879801
CHEMBL53463,CHEMBL1174030,CHEMBL396
CHEMBL53463,CHEMBL1174031,CHEMBL3879801
CHEMBL53463,CHEMBL1174032,CHEMBL614213
CHEMBL53463,CHEMBL1174033,CHEMBL384
CHEMBL53463,CHEMBL1174034,CHEMBL385
CHEMBL53463,CHEMBL1176072,CHEMBL382
CHEMBL53463,CHEMBL1176073,CHEMBL614266
CHEMBL53463,CHEMBL1176077,CHEMBL614266
CHEMBL53463,CHEMBL1176081,CHEMBL614266
CHEMBL53463,CHEMBL1177389,CHEMBL3879801
CHEMBL53463,CHEMBL1177390,CHEMBL3879801
CHEMBL53463,CHEMBL1177391,CHEMBL3879801
CHEMBL53463,CHEMBL1177392,CHEMBL3879801
CHEMBL53463,CHEMBL1177393,CHEMBL3879801
CHEMBL53463,CHEMBL1177394,CHEMBL3879801
CHEMBL53463,CHEMBL1177591,CHEMBL391
CHEMBL53463,CHEMBL1177602,CHEMBL614914
CHEMBL53463,CHEMBL1177604,CHEMBL398
CHEMBL53463,CHEMBL1177606,CHEMBL614072
CHEMBL53463,CHEMBL1177608,CHEMBL614925
CHEMBL53463,CHEMBL1177611,CHEMBL612558
CHEMBL53463,CHEMBL1176465,CHEMBL383
CHEMBL53463,CHEMBL1176466,CHEMBL392
CHEMBL53463,CHEMBL1176467,CHEMBL614279
CHEMBL53463,CHEMBL1176486,CHEMBL384
CHEMBL53463,CHEMBL1176487,CHEMBL387
CHEMBL53463,CHEMBL1176488,CHEMBL396
CHEMBL53463,CHEMBL1176489,CHEMBL613977
CHEMBL53463,CHEMBL1176490,CHEMBL612514
CHEMBL53463,CHEMBL1212609,CHEMBL392
CHEMBL53463,CHEMBL1212610,CHEMBL614925
CHEMBL53463,CHEMBL1212611,CHEMBL614917
CHEMBL53463,CHEMBL1212612,CHEMBL612263
CHEMBL53463,CHEMBL1211386,CHEMBL383
CHEMBL53463,CHEMBL1211387,CHEMBL614908
CHEMBL53463,CHEMBL1211388,CHEMBL614697
CHEMBL53463,CHEMBL1211389,CHEMBL613107
CHEMBL53463,CHEMBL1211418,CHEMBL385
CHEMBL53463,CHEMBL1211419,CHEMBL2111354
CHEMBL53463,CHEMBL1211497,CHEMBL385
CHEMBL53463,CHEMBL1211498,CHEMBL2095182
CHEMBL53463,CHEMBL1211695,CHEMBL614997
CHEMBL53463,CHEMBL1211696,CHEMBL390
CHEMBL53463,CHEMBL1211697,CHEMBL614519
CHEMBL53463,CHEMBL1211698,CHEMBL612263
CHEMBL53463,CHEMBL1211699,CHEMBL400
CHEMBL53463,CHEMBL1211700,CHEMBL614208
CHEMBL53463,CHEMBL1217358,CHEMBL612608
CHEMBL53463,CHEMBL1217359,CHEMBL364
CHEMBL53463,CHEMBL1217360,CHEMBL391
CHEMBL53463,CHEMBL1219010,CHEMBL614245
CHEMBL53463,CHEMBL1228058,CHEMBL387
CHEMBL53463,CHEMBL1225644,CHEMBL400
CHEMBL53463,CHEMBL1225645,CHEMBL387
CHEMBL53463,CHEMBL1225646,CHEMBL395
CHEMBL53463,CHEMBL1225647,CHEMBL3879801
CHEMBL53463,CHEMBL1225648,CHEMBL392
CHEMBL53463,CHEMBL1225655,CHEMBL392
CHEMBL53463,CHEMBL1225656,CHEMBL614925
CHEMBL53463,CHEMBL1225657,CHEMBL614917
CHEMBL53463,CHEMBL1225658,CHEMBL612263
CHEMBL53463,CHEMBL1225902,CHEMBL612440
CHEMBL53463,CHEMBL1225903,CHEMBL383
CHEMBL53463,CHEMBL1225904,CHEMBL3879801
CHEMBL53463,CHEMBL1225905,CHEMBL394
CHEMBL53463,CHEMBL1225906,CHEMBL612440
CHEMBL53463,CHEMBL1225907,CHEMBL383
CHEMBL53463,CHEMBL1225908,CHEMBL3879801
CHEMBL53463,CHEMBL1225909,CHEMBL394
CHEMBL53463,CHEMBL1228554,CHEMBL392
CHEMBL53463,CHEMBL1228559,CHEMBL390
CHEMBL53463,CHEMBL1228561,CHEMBL3879801
CHEMBL53463,CHEMBL1228562,CHEMBL614643
CHEMBL53463,CHEMBL1228563,CHEMBL387
CHEMBL53463,CHEMBL1228564,CHEMBL614393
CHEMBL53463,CHEMBL1228565,CHEMBL614004
CHEMBL53463,CHEMBL1228566,CHEMBL3879801
CHEMBL53463,CHEMBL1228567,CHEMBL398
CHEMBL53463,CHEMBL1228568,CHEMBL614561
CHEMBL53463,CHEMBL1228569,CHEMBL612542
CHEMBL53463,CHEMBL1228729,CHEMBL398
CHEMBL53463,CHEMBL1228730,CHEMBL387
CHEMBL53463,CHEMBL1247203,CHEMBL3879801
CHEMBL53463,CHEMBL1247204,CHEMBL398
CHEMBL53463,CHEMBL1247220,CHEMBL612545
CHEMBL53463,CHEMBL1247221,CHEMBL612545
CHEMBL53463,CHEMBL1247222,CHEMBL612545
CHEMBL53463,CHEMBL1247224,CHEMBL398
CHEMBL53463,CHEMBL1248961,CHEMBL614610
CHEMBL53463,CHEMBL1248962,CHEMBL387
CHEMBL53463,CHEMBL1248963,CHEMBL3879801
CHEMBL53463,CHEMBL1248964,CHEMBL613102
CHEMBL53463,CHEMBL1248965,CHEMBL396
CHEMBL53463,CHEMBL1248966,CHEMBL3879801
CHEMBL53463,CHEMBL1248967,CHEMBL614213
CHEMBL53463,CHEMBL1248968,CHEMBL384
CHEMBL53463,CHEMBL1248969,CHEMBL615022
CHEMBL53463,CHEMBL1249139,CHEMBL3879801
CHEMBL53463,CHEMBL1249140,CHEMBL3879801
CHEMBL53463,CHEMBL1249142,CHEMBL3879801
CHEMBL53463,CHEMBL1249146,CHEMBL375
CHEMBL53463,CHEMBL1249155,CHEMBL375
CHEMBL53463,CHEMBL1249156,CHEMBL375
CHEMBL53463,CHEMBL1246603,CHEMBL395
CHEMBL53463,CHEMBL1246604,CHEMBL387
CHEMBL53463,CHEMBL1246605,CHEMBL399
CHEMBL53463,CHEMBL1247507,CHEMBL400
CHEMBL53463,CHEMBL1247508,CHEMBL387
CHEMBL53463,CHEMBL1247509,CHEMBL394
CHEMBL53463,CHEMBL1247510,CHEMBL613508
CHEMBL53463,CHEMBL1247511,CHEMBL399
CHEMBL53463,CHEMBL1248305,CHEMBL399
CHEMBL53463,CHEMBL1248306,CHEMBL392
CHEMBL53463,CHEMBL1248307,CHEMBL384
CHEMBL53463,CHEMBL1246694,CHEMBL345
CHEMBL53463,CHEMBL1246695,CHEMBL1781
CHEMBL53463,CHEMBL1246696,CHEMBL1781
CHEMBL53463,CHEMBL1246697,CHEMBL612545
CHEMBL53463,CHEMBL1246698,CHEMBL612545
CHEMBL53463,CHEMBL1249052,CHEMBL387
CHEMBL53463,CHEMBL1249053,CHEMBL387
CHEMBL53463,CHEMBL1249054,CHEMBL387
CHEMBL53463,CHEMBL1249055,CHEMBL387
CHEMBL53463,CHEMBL1249056,CHEMBL387
CHEMBL53463,CHEMBL1246756,CHEMBL392
CHEMBL53463,CHEMBL1246758,CHEMBL614643
CHEMBL53463,CHEMBL1247133,CHEMBL614561
CHEMBL53463,CHEMBL1247154,CHEMBL390
CHEMBL53463,CHEMBL1247162,CHEMBL387
CHEMBL53463,CHEMBL1247171,CHEMBL383
CHEMBL53463,CHEMBL1247172,CHEMBL394
CHEMBL53463,CHEMBL1247173,CHEMBL612263
CHEMBL53463,CHEMBL1246911,CHEMBL614393
CHEMBL53463,CHEMBL1246912,CHEMBL614004
CHEMBL53463,CHEMBL1246913,CHEMBL398
CHEMBL53463,CHEMBL1246914,CHEMBL612542
CHEMBL53463,CHEMBL1246915,CHEMBL3879801
CHEMBL53463,CHEMBL1246916,CHEMBL3879801
CHEMBL53463,CHEMBL1247593,CHEMBL614393
CHEMBL53463,CHEMBL1247594,CHEMBL614004
CHEMBL53463,CHEMBL1247595,CHEMBL398
CHEMBL53463,CHEMBL1247596,CHEMBL612542
CHEMBL53463,CHEMBL1249850,CHEMBL4096
CHEMBL53463,CHEMBL1252244,CHEMBL385
CHEMBL53463,CHEMBL1252245,CHEMBL387
CHEMBL53463,CHEMBL1252246,CHEMBL395
CHEMBL53463,CHEMBL1252247,CHEMBL614643
CHEMBL53463,CHEMBL1252248,CHEMBL390
CHEMBL53463,CHEMBL1252249,CHEMBL3879801
CHEMBL53463,CHEMBL1252250,CHEMBL398
CHEMBL53463,CHEMBL1250680,CHEMBL614245
CHEMBL53463,CHEMBL1259846,CHEMBL614519
CHEMBL53463,CHEMBL1259848,CHEMBL390
CHEMBL53463,CHEMBL1259849,CHEMBL400
CHEMBL53463,CHEMBL1259898,CHEMBL398
CHEMBL53463,CHEMBL1259899,CHEMBL387
CHEMBL53463,CHEMBL1259900,CHEMBL392
CHEMBL53463,CHEMBL1259901,CHEMBL2366313
CHEMBL53463,CHEMBL1259902,CHEMBL612558
CHEMBL53463,CHEMBL1260107,CHEMBL614361
CHEMBL53463,CHEMBL1260109,CHEMBL614361
CHEMBL53463,CHEMBL1274231,CHEMBL395
CHEMBL53463,CHEMBL1274232,CHEMBL614279
CHEMBL53463,CHEMBL1274233,CHEMBL613831
CHEMBL53463,CHEMBL1274234,CHEMBL387
CHEMBL53463,CHEMBL1274235,CHEMBL392
CHEMBL53463,CHEMBL1274236,CHEMBL614069
CHEMBL53463,CHEMBL1274237,CHEMBL394
CHEMBL53463,CHEMBL1274238,CHEMBL390
CHEMBL53463,CHEMBL1274298,CHEMBL392
CHEMBL53463,CHEMBL1274299,CHEMBL384
CHEMBL53463,CHEMBL1274300,CHEMBL387
CHEMBL53463,CHEMBL1274301,CHEMBL3879801
CHEMBL53463,CHEMBL1274302,CHEMBL615022
CHEMBL53463,CHEMBL1274311,CHEMBL395
CHEMBL53463,CHEMBL1274312,CHEMBL387
CHEMBL53463,CHEMBL1272739,CHEMBL392
CHEMBL53463,CHEMBL1272858,CHEMBL387
CHEMBL53463,CHEMBL1272859,CHEMBL396
CHEMBL53463,CHEMBL1272860,CHEMBL384
CHEMBL53463,CHEMBL1272861,CHEMBL382
CHEMBL53463,CHEMBL1272582,CHEMBL395
CHEMBL53463,CHEMBL1272583,CHEMBL614279
CHEMBL53463,CHEMBL1286639,CHEMBL613508
CHEMBL53463,CHEMBL1286735,CHEMBL395
CHEMBL53463,CHEMBL1287062,CHEMBL394
CHEMBL53463,CHEMBL1287063,CHEMBL614088
CHEMBL53463,CHEMBL1287198,CHEMBL390
CHEMBL53463,CHEMBL1287199,CHEMBL390
CHEMBL53463,CHEMBL1287200,CHEMBL390
CHEMBL53463,CHEMBL1287201,CHEMBL390
CHEMBL53463,CHEMBL1287202,CHEMBL390
CHEMBL53463,CHEMBL1287404,CHEMBL614526
CHEMBL53463,CHEMBL1287405,CHEMBL614924
CHEMBL53463,CHEMBL1287406,CHEMBL392
CHEMBL53463,CHEMBL1287489,CHEMBL387
CHEMBL53463,CHEMBL1287490,CHEMBL614924
CHEMBL53463,CHEMBL1287491,CHEMBL392
CHEMBL53463,CHEMBL1287492,CHEMBL387
CHEMBL53463,CHEMBL1285245,CHEMBL395
CHEMBL53463,CHEMBL1285246,CHEMBL387
CHEMBL53463,CHEMBL1285247,CHEMBL614924
CHEMBL53463,CHEMBL1285248,CHEMBL400
CHEMBL53463,CHEMBL1286346,CHEMBL384
CHEMBL53463,CHEMBL1286348,CHEMBL2366090
CHEMBL53463,CHEMBL1286349,CHEMBL392
CHEMBL53463,CHEMBL1286350,CHEMBL390
CHEMBL53463,CHEMBL1286351,CHEMBL612558
CHEMBL53463,CHEMBL1286352,CHEMBL395
CHEMBL53463,CHEMBL1286353,CHEMBL387
CHEMBL53463,CHEMBL1286354,CHEMBL612558
CHEMBL53463,CHEMBL1286355,CHEMBL614358
CHEMBL53463,CHEMBL1286356,CHEMBL612545
CHEMBL53463,CHEMBL1287556,CHEMBL400
CHEMBL53463,CHEMBL1287557,CHEMBL400
CHEMBL53463,CHEMBL1285700,CHEMBL612514
CHEMBL53463,CHEMBL1285388,CHEMBL387
CHEMBL53463,CHEMBL1285389,CHEMBL394
CHEMBL53463,CHEMBL1285390,CHEMBL399
CHEMBL53463,CHEMBL1285391,CHEMBL395
CHEMBL53463,CHEMBL1285392,CHEMBL612545
CHEMBL53463,CHEMBL1285393,CHEMBL361
CHEMBL53463,CHEMBL1285394,CHEMBL612545
CHEMBL53463,CHEMBL1285395,CHEMBL361
CHEMBL53463,CHEMBL1292850,CHEMBL395
CHEMBL53463,CHEMBL1292851,CHEMBL3879801
CHEMBL53463,CHEMBL1292852,CHEMBL1075404
CHEMBL53463,CHEMBL1292853,CHEMBL392
CHEMBL53463,CHEMBL1292854,CHEMBL387
CHEMBL53463,CHEMBL1292855,CHEMBL400
CHEMBL53463,CHEMBL1293011,CHEMBL612518
CHEMBL53463,CHEMBL1290983,CHEMBL614610
CHEMBL53463,CHEMBL1290984,CHEMBL387
CHEMBL53463,CHEMBL1290985,CHEMBL613829
CHEMBL53463,CHEMBL1290986,CHEMBL613102
CHEMBL53463,CHEMBL1290987,CHEMBL396
CHEMBL53463,CHEMBL1290988,CHEMBL390
CHEMBL53463,CHEMBL1290989,CHEMBL614213
CHEMBL53463,CHEMBL1290990,CHEMBL384
CHEMBL53463,CHEMBL1290991,CHEMBL385
CHEMBL53463,CHEMBL1290864,CHEMBL398
CHEMBL53463,CHEMBL1290865,CHEMBL396
CHEMBL53463,CHEMBL1290866,CHEMBL614354
CHEMBL53463,CHEMBL1291167,CHEMBL398
CHEMBL53463,CHEMBL1291168,CHEMBL2366313
CHEMBL53463,CHEMBL1291169,CHEMBL387
CHEMBL53463,CHEMBL1291170,CHEMBL392
CHEMBL53463,CHEMBL1291171,CHEMBL614822
CHEMBL53463,CHEMBL1614117,CHEMBL1293237
CHEMBL53463,CHEMBL1614132,CHEMBL614696
CHEMBL53463,CHEMBL1614161,CHEMBL6110
CHEMBL53463,CHEMBL1614166,CHEMBL1293317
CHEMBL53463,CHEMBL1614168,CHEMBL614696
CHEMBL53463,CHEMBL1614174,CHEMBL1293248
CHEMBL53463,CHEMBL1614183,CHEMBL612545
CHEMBL53463,CHEMBL1614234,CHEMBL1293238
CHEMBL53463,CHEMBL1614236,CHEMBL1293303
CHEMBL53463,CHEMBL1614249,CHEMBL1293254
CHEMBL53463,CHEMBL1614250,CHEMBL1293224
CHEMBL53463,CHEMBL1614303,CHEMBL5990
CHEMBL53463,CHEMBL1614393,CHEMBL614696
CHEMBL53463,CHEMBL1614456,CHEMBL4261
CHEMBL53463,CHEMBL1614458,CHEMBL3577
CHEMBL53463,CHEMBL1614459,CHEMBL612545
CHEMBL53463,CHEMBL1614518,CHEMBL614696
CHEMBL53463,CHEMBL1614521,CHEMBL4040
CHEMBL53463,CHEMBL1614528,CHEMBL614696
CHEMBL53463,CHEMBL1613785,CHEMBL614696
CHEMBL53463,CHEMBL1613803,CHEMBL4261
CHEMBL53463,CHEMBL1613808,CHEMBL4040
CHEMBL53463,CHEMBL1614195,CHEMBL3563
CHEMBL53463,CHEMBL1614257,CHEMBL2093861
CHEMBL53463,CHEMBL1614267,CHEMBL612545
CHEMBL53463,CHEMBL1614275,CHEMBL1293234
CHEMBL53463,CHEMBL1614329,CHEMBL614696
CHEMBL53463,CHEMBL1614338,CHEMBL5401
CHEMBL53463,CHEMBL1614342,CHEMBL1293277
CHEMBL53463,CHEMBL1614349,CHEMBL614696
CHEMBL53463,CHEMBL1614399,CHEMBL4261
CHEMBL53463,CHEMBL1614474,CHEMBL1293227
CHEMBL53463,CHEMBL1614477,CHEMBL614696
CHEMBL53463,CHEMBL1614531,CHEMBL2093861
CHEMBL53463,CHEMBL1614538,CHEMBL612313
CHEMBL53463,CHEMBL1614554,CHEMBL1947
CHEMBL53463,CHEMBL1613813,CHEMBL614696
CHEMBL53463,CHEMBL1613829,CHEMBL1293236
CHEMBL53463,CHEMBL1613874,CHEMBL2095165
CHEMBL53463,CHEMBL1613904,CHEMBL614696
CHEMBL53463,CHEMBL1613914,CHEMBL1293226
CHEMBL53463,CHEMBL1613947,CHEMBL614696
CHEMBL53463,CHEMBL1613948,CHEMBL2095165
CHEMBL53463,CHEMBL1613950,CHEMBL614696
CHEMBL53463,CHEMBL1613964,CHEMBL614696
CHEMBL53463,CHEMBL1613967,CHEMBL614696
CHEMBL53463,CHEMBL1613983,CHEMBL612389
CHEMBL53463,CHEMBL1614008,CHEMBL614696
CHEMBL53463,CHEMBL1614049,CHEMBL614696
CHEMBL53463,CHEMBL1614052,CHEMBL5162
CHEMBL53463,CHEMBL1614053,CHEMBL614696
CHEMBL53463,CHEMBL1614064,CHEMBL1293228
CHEMBL53463,CHEMBL1614067,CHEMBL1293237
CHEMBL53463,CHEMBL1614070,CHEMBL5401
CHEMBL53463,CHEMBL1614072,CHEMBL614696
CHEMBL53463,CHEMBL1614079,CHEMBL2392
CHEMBL53463,CHEMBL1614087,CHEMBL1293231
CHEMBL53463,CHEMBL1614092,CHEMBL614696
CHEMBL53463,CHEMBL1614097,CHEMBL614696
CHEMBL53463,CHEMBL1614108,CHEMBL340
CHEMBL53463,CHEMBL1614146,CHEMBL1615322
CHEMBL53463,CHEMBL1614211,CHEMBL5619
CHEMBL53463,CHEMBL1614215,CHEMBL614696
CHEMBL53463,CHEMBL1614216,CHEMBL614696
CHEMBL53463,CHEMBL1614218,CHEMBL612545
CHEMBL53463,CHEMBL1614231,CHEMBL614696
CHEMBL53463,CHEMBL1614301,CHEMBL2095183
CHEMBL53463,CHEMBL1614356,CHEMBL614696
CHEMBL53463,CHEMBL1614364,CHEMBL1075138
CHEMBL53463,CHEMBL1614421,CHEMBL1293224
CHEMBL53463,CHEMBL1614425,CHEMBL614696
CHEMBL53463,CHEMBL1614427,CHEMBL1293296
CHEMBL53463,CHEMBL1614435,CHEMBL614696
CHEMBL53463,CHEMBL1614441,CHEMBL1293231
CHEMBL53463,CHEMBL1614486,CHEMBL614696
CHEMBL53463,CHEMBL1614492,CHEMBL614696
CHEMBL53463,CHEMBL1613776,CHEMBL1947
CHEMBL53463,CHEMBL1613836,CHEMBL1615322
CHEMBL53463,CHEMBL1613838,CHEMBL1293294
CHEMBL53463,CHEMBL1613842,CHEMBL1293232
CHEMBL53463,CHEMBL1613853,CHEMBL614696
CHEMBL53463,CHEMBL1613876,CHEMBL614696
CHEMBL53463,CHEMBL1613886,CHEMBL340
CHEMBL53463,CHEMBL1613890,CHEMBL614696
CHEMBL53463,CHEMBL1613919,CHEMBL614696
CHEMBL53463,CHEMBL1613928,CHEMBL1293236
CHEMBL53463,CHEMBL1613942,CHEMBL614696
CHEMBL53463,CHEMBL1614036,CHEMBL614696
CHEMBL53463,CHEMBL1614670,CHEMBL612558
CHEMBL53463,CHEMBL1614671,CHEMBL612558
CHEMBL53463,CHEMBL1614672,CHEMBL3879801
CHEMBL53463,CHEMBL1614673,CHEMBL612558
CHEMBL53463,CHEMBL1614674,CHEMBL612558
CHEMBL53463,CHEMBL1614675,CHEMBL612558
CHEMBL53463,CHEMBL1614676,CHEMBL612558
CHEMBL53463,CHEMBL1614677,CHEMBL612558
CHEMBL53463,CHEMBL1614678,CHEMBL612558
CHEMBL53463,CHEMBL1614679,CHEMBL612558
CHEMBL53463,CHEMBL1614680,CHEMBL612558
CHEMBL53463,CHEMBL1614681,CHEMBL612558
CHEMBL53463,CHEMBL1614682,CHEMBL612558
CHEMBL53463,CHEMBL1633380,CHEMBL614818
CHEMBL53463,CHEMBL1633381,CHEMBL614317
CHEMBL53463,CHEMBL1633382,CHEMBL612794
CHEMBL53463,CHEMBL1635805,CHEMBL391
CHEMBL53463,CHEMBL1641155,CHEMBL3879801
CHEMBL53463,CHEMBL1641156,CHEMBL3879801
CHEMBL53463,CHEMBL1641157,CHEMBL3879801
CHEMBL53463,CHEMBL1639010,CHEMBL4434621
CHEMBL53463,CHEMBL1639011,CHEMBL612558
CHEMBL53463,CHEMBL1639713,CHEMBL383
CHEMBL53463,CHEMBL1639714,CHEMBL614908
CHEMBL53463,CHEMBL1639715,CHEMBL613510
CHEMBL53463,CHEMBL1639716,CHEMBL614697
CHEMBL53463,CHEMBL1639717,CHEMBL613107
CHEMBL53463,CHEMBL1638679,CHEMBL392
CHEMBL53463,CHEMBL1638680,CHEMBL3879801
CHEMBL53463,CHEMBL1638681,CHEMBL3879801
CHEMBL53463,CHEMBL1638682,CHEMBL400
CHEMBL53463,CHEMBL1638683,CHEMBL400
CHEMBL53463,CHEMBL1638684,CHEMBL387
CHEMBL53463,CHEMBL1638685,CHEMBL387
CHEMBL53463,CHEMBL1638686,CHEMBL614361
CHEMBL53463,CHEMBL1632778,CHEMBL387
CHEMBL53463,CHEMBL1632779,CHEMBL3879801
CHEMBL53463,CHEMBL1632780,CHEMBL396
CHEMBL53463,CHEMBL1645783,CHEMBL390
CHEMBL53463,CHEMBL1645784,CHEMBL392
CHEMBL53463,CHEMBL1645785,CHEMBL387
CHEMBL53463,CHEMBL1645786,CHEMBL399
CHEMBL53463,CHEMBL1645787,CHEMBL614526
CHEMBL53463,CHEMBL1647566,CHEMBL384
CHEMBL53463,CHEMBL1647567,CHEMBL614279
CHEMBL53463,CHEMBL1647568,CHEMBL614925
CHEMBL53463,CHEMBL1647771,CHEMBL387
CHEMBL53463,CHEMBL1647772,CHEMBL387
CHEMBL53463,CHEMBL1647773,CHEMBL384
CHEMBL53463,CHEMBL1647774,CHEMBL384
CHEMBL53463,CHEMBL1647775,CHEMBL395
CHEMBL53463,CHEMBL1647776,CHEMBL395
CHEMBL53463,CHEMBL1647777,CHEMBL387
CHEMBL53463,CHEMBL1647778,CHEMBL384
CHEMBL53463,CHEMBL1647779,CHEMBL395
CHEMBL53463,CHEMBL1647783,CHEMBL612558
CHEMBL53463,CHEMBL1647784,CHEMBL391
CHEMBL53463,CHEMBL1647785,CHEMBL612558
CHEMBL53463,CHEMBL1647793,CHEMBL1781
CHEMBL53463,CHEMBL1647795,CHEMBL1806
CHEMBL53463,CHEMBL1647796,CHEMBL1806
CHEMBL53463,CHEMBL1645633,CHEMBL614917
CHEMBL53463,CHEMBL1645634,CHEMBL392
CHEMBL53463,CHEMBL1645635,CHEMBL614925
CHEMBL53463,CHEMBL1645636,CHEMBL612263
CHEMBL53463,CHEMBL1645637,CHEMBL1781
CHEMBL53463,CHEMBL1646117,CHEMBL400
CHEMBL53463,CHEMBL1646118,CHEMBL395
CHEMBL53463,CHEMBL1646119,CHEMBL3706566
CHEMBL53463,CHEMBL1646120,CHEMBL614561
CHEMBL53463,CHEMBL1646121,CHEMBL614643
CHEMBL53463,CHEMBL1646122,CHEMBL614580
CHEMBL53463,CHEMBL1646123,CHEMBL3879801
CHEMBL53463,CHEMBL1648422,CHEMBL383
CHEMBL53463,CHEMBL1648423,CHEMBL383
CHEMBL53463,CHEMBL1648424,CHEMBL383
CHEMBL53463,CHEMBL1646686,CHEMBL383
CHEMBL53463,CHEMBL1646687,CHEMBL383
CHEMBL53463,CHEMBL1646688,CHEMBL383
CHEMBL53463,CHEMBL1648858,CHEMBL387
CHEMBL53463,CHEMBL1648859,CHEMBL385
CHEMBL53463,CHEMBL1648860,CHEMBL613508
CHEMBL53463,CHEMBL1648861,CHEMBL612263
CHEMBL53463,CHEMBL1656140,CHEMBL383
CHEMBL53463,CHEMBL1656141,CHEMBL3879801
CHEMBL53463,CHEMBL1656142,CHEMBL398
CHEMBL53463,CHEMBL1656208,CHEMBL3879801
CHEMBL53463,CHEMBL1656209,CHEMBL3879801
CHEMBL53463,CHEMBL1656210,CHEMBL614925
CHEMBL53463,CHEMBL1656211,CHEMBL390
CHEMBL53463,CHEMBL1656386,CHEMBL394
CHEMBL53463,CHEMBL1660072,CHEMBL387
CHEMBL53463,CHEMBL1660073,CHEMBL3879801
CHEMBL53463,CHEMBL1660074,CHEMBL396
CHEMBL53463,CHEMBL1660075,CHEMBL2362975
CHEMBL53463,CHEMBL1658764,CHEMBL386
CHEMBL53463,CHEMBL1658765,CHEMBL3879801
CHEMBL53463,CHEMBL1658766,CHEMBL382
CHEMBL53463,CHEMBL1658767,CHEMBL385
CHEMBL53463,CHEMBL1658768,CHEMBL3879801
CHEMBL53463,CHEMBL1658769,CHEMBL385
CHEMBL53463,CHEMBL1658770,CHEMBL394
CHEMBL53463,CHEMBL1658771,CHEMBL394
CHEMBL53463,CHEMBL1658772,CHEMBL394
CHEMBL53463,CHEMBL1664457,CHEMBL387
CHEMBL53463,CHEMBL1664459,CHEMBL398
