symbol,overall_score,uniprot_id,chembl_score,uniprot_variants_score,cancer_gene_census_score,intogen_score,eva_somatic_score,eva_score,uniprot_literature_score,gene_burden_score,slapenrich_score,cancer_biomarkers_score,europepmc_score,genomics_england_score,gene2phenotype_score,clingen_score,orphanet_score,impc_score,crispr_score,expression_atlas_score,reactome_score,ot_genetics_portal_score
DPP3,0.0014783194187388072,['Q9NY33'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
GNB5,0.0014783194187388072,['O14775'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
FCHO2,0.0014783194187388072,['Q0JRZ9'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
AKAP1,0.0014783194187388072,['Q92667'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
SCML2,0.0014783194187388072,['Q9UQR0'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
PAQR3,0.0014783194187388072,['Q6TCH7'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
RAB5IF,0.0014783194187388072,['Q9BUV8'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
ADCYAP1R1,0.0014783194187388072,['P41586'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
YWHAQ,0.0014783194187388072,['P27348'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
DGKG,0.0014783194187388072,['P49619'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
HAGH,0.0014783194187388072,['Q16775'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
RHOJ,0.0014783194187388072,['Q9H4E5'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
LINC01547,0.0014783194187388072,Not found,,,,,,,,,,,0.012158615952232422,,,,,,,,,
SLC26A3,0.0014783194187388072,['P40879'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
HMBOX1,0.0014783194187388072,['Q6NT76'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
ITGA1,0.0014783194187388072,['P56199'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
PXDC1,0.0014783194187388072,['Q5TGL8'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
FSCN2,0.0014783194187388072,['O14926'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
IL20RB,0.0014783194187388072,['Q6UXL0'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
RBPJL,0.0014783194187388072,['Q9UBG7'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
SNORD27,0.0014783194187388072,Not found,,,,,,,,,,,0.012158615952232422,,,,,,,,,
MAB21L3,0.0014783194187388072,['Q8N8X9'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
MBOAT4,0.0014783194187388072,['Q96T53'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
FRMD1,0.0014783194187388072,['Q8N878'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
MIR150,0.0014783194187388072,Not found,,,,,,,,,,,0.012158615952232422,,,,,,,,,
PRRX2,0.0014783194187388072,['Q99811'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
PNPLA6,0.0014783194187388072,['Q8IY17'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
DYNLT1,0.0014783194187388072,['P63172'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
SHANK1,0.0014783194187388072,['Q9Y566'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
PPP2R3B,0.0014783194187388072,Not found,,,,,,,,,,,0.012158615952232422,,,,,,,,,
ACSF3,0.0014783194187388072,['Q4G176'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
MAP10,0.0014783194187388072,['Q9P2G4'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
USP47,0.0014783194187388072,['Q96K76'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
DNAJC19,0.0014783194187388072,['Q96DA6'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
MIER3,0.0014783194187388072,['Q7Z3K6'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
RAD51AP1,0.0014783194187388072,['Q96B01'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
POLR2L,0.0014783194187388072,['P62875'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
ZEB2-AS1,0.0014783194187388072,Not found,,,,,,,,,,,0.012158615952232422,,,,,,,,,
ZNF91,0.0014783194187388072,['Q05481'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
EPOP,0.0014783194187388072,['A6NHQ4'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
UBTD2,0.0014783194187388072,['Q8WUN7'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
RRAS2,0.0014783194187388072,['P62070'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
ATF7IP2,0.0014783194187388072,['Q5U623'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
NXF2,0.0014783194187388072,['Q9GZY0'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
AXDND1,0.0014783194187388072,['Q5T1B0'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
RASIP1,0.0014783194187388072,['Q5U651'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
SIVA1,0.0014783194187388072,['O15304'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
ACER2,0.0014783194187388072,['Q5QJU3'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
PPP2R1B,0.0014783194187388072,['P30154'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
TOR2A,0.0014783194187388072,"['Q5JU69', 'Q8N2E6']",,,,,,,,,,,0.012158615952232422,,,,,,,,,
UBE2E3,0.0014783194187388072,['Q969T4'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
GABRR3,0.0014783194187388072,['A8MPY1'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
NMNAT2,0.0014783194187388072,['Q9BZQ4'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
CIB1,0.0014783194187388072,['Q99828'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
PCA3,0.0014783194187388072,Not found,,,,,,,,,,,0.012158615952232422,,,,,,,,,
EDRF1,0.0014783194187388072,['Q3B7T1'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
ZNF365,0.0014783194187388072,['Q70YC5'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
LITAF,0.0014783194187388072,['Q99732'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
DUOXA1,0.0014783194187388072,['Q1HG43'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
RGS5,0.0014783194187388072,['O15539'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
AKNA,0.0014783194187388072,['Q7Z591'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
NUP153,0.0014783194187388072,['P49790'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
POMGNT1,0.0014783194187388072,['Q8WZA1'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
SQOR,0.0014783194187388072,['Q9Y6N5'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
DNASE1L3,0.0014783194187388072,['Q13609'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
CRIPTOP7,0.0014783194187388072,Not found,,,,,,,,,,,0.012158615952232422,,,,,,,,,
NOPCHAP1,0.0014783194187388072,['Q8N5I9'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
DOCK9,0.0014783194187388072,['Q9BZ29'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
WNT5B,0.0014783194187388072,['Q9H1J7'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
ALX1,0.0014783194187388072,['Q15699'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
TUBD1,0.0014783194187388072,['Q9UJT1'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
PRORP,0.0014783194187388072,['O15091'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
FGF3,0.0014783194187388072,['P11487'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
ARHGAP24,0.0014783194187388072,['Q8N264'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
CAVIN4,0.0014783194187388072,['Q5BKX8'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
PPID,0.0014783194187388072,['Q08752'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
KLK10,0.0014783194187388072,['O43240'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
PPP5C,0.0014783194187388072,['P53041'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
POTEA,0.0014783194187388072,Not found,,,,,,,,,,,0.012158615952232422,,,,,,,,,
TMOD1,0.0014783194187388072,['P28289'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
SCG5,0.0014783194187388072,['P05408'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
PCBP2,0.0014783194187388072,['Q15366'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
MIA2,0.0014783194187388072,['Q96PC5'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
LINC01354,0.0014783194187388072,Not found,,,,,,,,,,,0.012158615952232422,,,,,,,,,
SNX10,0.0014783194187388072,['Q9Y5X0'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
HGSNAT,0.0014783194187388072,['Q68CP4'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
HJV,0.0014783194187388072,['Q6ZVN8'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
CRABP2,0.0014783194187388072,['P29373'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
TGM7,0.0014783194187388072,['Q96PF1'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
MAL,0.0014783194187388072,['P21145'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
LLGL2,0.0014783194187388072,['Q6P1M3'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
H2BC9,0.0014783194187388072,['Q93079'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
CIDEB,0.0014783194187388072,['Q9UHD4'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
CFAP65,0.0014783194187388072,['Q6ZU64'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
GMIP,0.0014783194187388072,['Q9P107'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
USP9Y,0.0014783194187388072,['O00507'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
MAPRE1,0.0014783194187388072,['Q15691'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
ACP5,0.0014783194187388072,['P13686'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
LINC00115,0.0014783194187388072,Not found,,,,,,,,,,,0.012158615952232422,,,,,,,,,
LINC00877,0.0014783194187388072,Not found,,,,,,,,,,,0.012158615952232422,,,,,,,,,
MAGI3,0.0014783194187388072,['Q5TCQ9'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
GPR62,0.0014783194187388072,['Q9BZJ7'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
ST8SIA6-AS1,0.0014783194187388072,Not found,,,,,,,,,,,0.012158615952232422,,,,,,,,,
AAK1,0.0014783194187388072,['Q2M2I8'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
MYL6,0.0014783194187388072,['P60660'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
KCNJ11,0.0014783194187388072,['Q14654'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
ARMT1,0.0014783194187388072,['Q9H993'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
CRACR2A,0.0014783194187388072,['Q9BSW2'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
CNDP2,0.0014783194187388072,['Q96KP4'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
UGT1A4,0.0014783194187388072,['P22310'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
SNORA80E,0.0014783194187388072,Not found,,,,,,,,,,,0.012158615952232422,,,,,,,,,
AP1S1,0.0014783194187388072,['P61966'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
PRNT,0.0014783194187388072,Not found,,,,,,,,,,,0.012158615952232422,,,,,,,,,
RPL26,0.0014783194187388072,['P61254'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
ARPC5L,0.0014783194187388072,['Q9BPX5'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
ABCF1,0.0014783194187388072,['Q8NE71'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
MIR21,0.0014783194187388072,Not found,,,,,,,,,,,0.012158615952232422,,,,,,,,,
RERGL,0.0014783194187388072,['Q9H628'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
SESN3,0.0014783194187388072,['P58005'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
GOLGA8J,0.0014783194187388072,['A6NMD2'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
SECISBP2L,0.0014783194187388072,['Q93073'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
CHERP,0.0014783194187388072,['Q8IWX8'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
CDKAL1,0.0014783194187388072,['Q5VV42'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
REEP2,0.0014783194187388072,['Q9BRK0'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
CGREF1,0.0014783194187388072,['Q99674'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
SIAE,0.0014783194187388072,['Q9HAT2'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
MARVELD2,0.0014783194187388072,['Q8N4S9'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
SRCIN1,0.0014783194187388072,['Q9C0H9'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
CLPS,0.0014783194187388072,['P04118'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
EEFSEC,0.0014783194187388072,['P57772'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
GALM,0.0014783194187388072,['Q96C23'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
KRT5,0.0014783194187388072,['P13647'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
SYTL1,0.0014783194187388072,['Q8IYJ3'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
RPL19,0.0014783194187388072,['P84098'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
PHLDB1,0.0014783194187388072,['Q86UU1'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
PCIF1,0.0014783194187388072,['Q9H4Z3'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
UBE2B,0.0014783194187388072,['P63146'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
ENPP3,0.0014783194187388072,['O14638'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
POMT2,0.0014783194187388072,['Q9UKY4'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
BRD8,0.0014783194187388072,['Q9H0E9'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
INA,0.0014783194187388072,['Q16352'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
TTL,0.0014783194187388072,['Q8NG68'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
TMEM39B,0.0014783194187388072,['Q9GZU3'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
NCBP1,0.0014783194187388072,['Q09161'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
ZNF560,0.0014783194187388072,['Q96MR9'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
CTSC,0.0014783194187388072,['P53634'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
MAGEC1,0.0014783194187388072,['O60732'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
NUPR1,0.0014783194187388072,['O60356'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
MSH5,0.0014783194187388072,['O43196'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
SIPA1L2,0.0014783194187388072,['Q9P2F8'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
U2SURP,0.0014783194187388072,['O15042'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
AGPAT3,0.0014783194187388072,['Q9NRZ7'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
NEGR1,0.0014783194187388072,['Q7Z3B1'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
THUMPD2,0.0014783194187388072,['Q9BTF0'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
ARMC6,0.0014783194187388072,['Q6NXE6'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
CAMKK1,0.0014783194187388072,['Q8N5S9'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
NPTXR,0.0014783194187388072,['O95502'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
CA3,0.0014783194187388072,['P07451'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
NLRP4,0.0014783194187388072,['Q96MN2'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
MIR155,0.0014783194187388072,Not found,,,,,,,,,,,0.012158615952232422,,,,,,,,,
ST3GAL3,0.0014783194187388072,['Q11203'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
SNRPA,0.0014783194187388072,['P09012'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
SLCO2A1,0.0014783194187388072,['Q92959'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
SNORD27,0.0014783194187388072,Not found,,,,,,,,,,,0.012158615952232422,,,,,,,,,
ZNF140,0.0014783194187388072,['P52738'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
NOVA1,0.0014783194187388072,['P51513'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
TRAP1,0.0014783194187388072,['Q12931'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
RYR3,0.0014783194187388072,['Q15413'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
REEP4,0.0014783194187388072,['Q9H6H4'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
TMSB10P1,0.0014783194187388072,Not found,,,,,,,,,,,0.012158615952232422,,,,,,,,,
REC8,0.0014783194187388072,['O95072'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
DIP2A,0.0014783194187388072,['Q14689'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
PUF60,0.0014783194187388072,['Q9UHX1'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
DMPK,0.0014783194187388072,['Q09013'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
MIR431,0.0014783194187388072,Not found,,,,,,,,,,,0.012158615952232422,,,,,,,,,
HADHA,0.0014783194187388072,['P40939'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
H2BC10,0.0014783194187388072,['P62807'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
LINC00525,0.0014783194187388072,Not found,,,,,,,,,,,0.012158615952232422,,,,,,,,,
KCNA2,0.0014783194187388072,['P16389'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
RIOX1,0.0014783194187388072,['Q9H6W3'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
GFRA3,0.0014783194187388072,['O60609'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
EXOC2,0.0014783194187388072,['Q96KP1'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
KCNK13,0.0014783194187388072,['Q9HB14'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
KCNJ9,0.0014783194187388072,['Q92806'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
ANKRD11,0.0014783194187388072,['Q6UB99'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
HLA-W,0.0014783194187388072,Not found,,,,,,,,,,,0.012158615952232422,,,,,,,,,
NOXO1,0.0014783194187388072,['Q8NFA2'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
RPLP2,0.0014783194187388072,['P05387'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
FKTN,0.0014783194187388072,['O75072'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
DPY30,0.0014783194187388072,['Q9C005'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
UCKL1,0.0014783194187388072,['Q9NWZ5'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
KSR1,0.0014783194187388072,['Q8IVT5'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
COP1,0.0014783194187388072,['Q8NHY2'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
GSTA1,0.0014783194187388072,['P08263'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
NANP,0.0014783194187388072,['Q8TBE9'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
YPEL5,0.0014783194187388072,['P62699'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
TBX2,0.0014783194187388072,['Q13207'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
MIR15B,0.0014783194187388072,Not found,,,,,,,,,,,0.012158615952232422,,,,,,,,,
NR2F2,0.0014783194187388072,['P24468'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
PFKL,0.0014783194187388072,['P17858'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
OTOA,0.0014783194187388072,['Q7RTW8'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
B4GALNT1,0.0014783194187388072,['Q00973'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
RAB12,0.0014783194187388072,Not found,,,,,,,,,,,0.012158615952232422,,,,,,,,,
TSPAN9,0.0014783194187388072,['O75954'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
CARNS1,0.0014783194187388072,['A5YM72'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
EEF1G,0.0014783194187388072,['P26641'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
CRCP,0.0014783194187388072,['O75575'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
SYNM,0.0014783194187388072,['O15061'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
SMC2,0.0014783194187388072,['O95347'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
C5orf46,0.0014783194187388072,['Q6UWT4'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
AKR1B10,0.0014783194187388072,['O60218'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
PPP2R5E,0.0014783194187388072,['Q16537'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
CIDEA,0.0014783194187388072,['O60543'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
MAPK12,0.0014783194187388072,['P53778'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
FCRLA,0.0014783194187388072,['Q7L513'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
KATNAL2,0.0014783194187388072,['Q8IYT4'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
KIAA0513,0.0014783194187388072,['O60268'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
GLRA3,0.0014783194187388072,['O75311'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
WDR48,0.0014783194187388072,['Q8TAF3'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
THOP1,0.0014783194187388072,['P52888'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
UBE3C,0.0014783194187388072,['Q15386'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
EMC3,0.0014783194187388072,['Q9P0I2'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
FBXO45,0.0014783194187388072,['P0C2W1'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
LINGO2,0.0014783194187388072,['Q7L985'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
BMP3,0.0014783194187388072,['P12645'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
IGFBP4,0.0014783194187388072,['P22692'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
TTLL4,0.0014783194187388072,['Q14679'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
DISC1,0.0014783194187388072,['Q9NRI5'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
LSS,0.0014783194187388072,['P48449'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
SNORA25,0.0014783194187388072,Not found,,,,,,,,,,,0.012158615952232422,,,,,,,,,
ZSCAN4,0.0014783194187388072,['Q8NAM6'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
TMPO,0.0014783194187388072,"['P42166', 'P42167']",,,,,,,,,,,0.012158615952232422,,,,,,,,,
XRRA1,0.0014783194187388072,['Q6P2D8'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
CATSPERZ,0.0014783194187388072,['Q9NTU4'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
SEMA6D,0.0014783194187388072,['Q8NFY4'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
MMACHC,0.0014783194187388072,['Q9Y4U1'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
PABPN1,0.0014783194187388072,['Q86U42'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
MCTP2,0.0014783194187388072,['Q6DN12'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
PTH2R,0.0014783194187388072,['P49190'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
SUSD3,0.0014783194187388072,['Q96L08'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
TSPAN7,0.0014783194187388072,['P41732'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
DNAJB14,0.0014783194187388072,['Q8TBM8'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
MYO7A,0.0014783194187388072,['Q13402'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
KIF25,0.0014783194187388072,['Q9UIL4'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
FKBP8,0.0014783194187388072,['Q14318'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
ZNF25,0.0014783194187388072,['P17030'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
NEK7,0.0014783194187388072,['Q8TDX7'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
NRTN,0.0014783194187388072,['Q99748'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
LCORL,0.0014783194187388072,['Q8N3X6'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
CHCHD7,0.0014783194187388072,['Q9BUK0'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
CCDC68,0.0014783194187388072,['Q9H2F9'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
DTX4,0.0014783194187388072,['Q9Y2E6'],,,,,,,,,,,0.012158615952232422,,,,,,,,,
COQ5,0.0014720468981869407,['Q5HYK3'],,,,,,,,,,,,,,,,,,0.012107026852153027,,
NDEL1,0.0014693119689531662,['Q9GZM8'],,,,,,,,,,,,,,,,,,0.01208453309756353,,
ZNF404,0.0014653179073483796,['Q494X3'],,,,,,,,,,,,,,,,,,0.012051683457271593,,
TRMT13,0.0014621314583299716,['Q9NUP7'],,,,,,,,,,,,,,,,,,0.012025476123879974,,
ALG6,0.001462118062334022,['Q9Y672'],,,,,,,,,,,,,,,,,,0.012025365946899283,,
DCLRE1C,0.0014599986971342892,['Q96SD1'],,,,,,,,,,,,,,,,,,0.012007934972781348,,
BEND4,0.001459899402938774,['Q6ZU67'],,,,,,,,,,,,,,,,,,0.01200711831572182,,
Y_RNA,0.0014596801812034352,Not found,,,,,,,,,,,,,,,,,,0.012005315300179589,,
CCDC144NL-AS1,0.00145602510479051,Not found,,,,,,,,,,,,,,,,,,0.011975253684389725,,
CARMIL1,0.00145602510479051,['Q5VZK9'],,,,,,,,,,,,,,,,,,0.011975253684389725,,
GOLPH3L,0.001455056324439399,['Q9H4A5'],,,,,,,,,,,,,,,,,,0.011967285833814323,,
FAM53C,0.0014453157329436341,['Q9NYF3'],,,,,,,,,,,,,,,,,,0.011887173166928283,,
TMEM205,0.001436865700933883,['Q6UW68'],,,,,,,,,,,,,,,,,,0.011817674861833783,,
GPR171,0.0014357622704833854,['O14626'],,,,,,,,,,,,,,,,,,0.011808599565312923,,
