uniprot_id,symbol,overall_score,chembl_score,uniprot_variants_score,cancer_gene_census_score,intogen_score,eva_somatic_score,eva_score,uniprot_literature_score,gene_burden_score,slapenrich_score,cancer_biomarkers_score,europepmc_score,genomics_england_score,gene2phenotype_score,clingen_score,orphanet_score,impc_score,crispr_score,expression_atlas_score,reactome_score,ot_genetics_portal_score
Q86XK2,['FBXO11'],0.3602067879337167,,,0.565713381110814,,,,,,,,0.527211097262078,,,,,,,0.0197495351263831,,
P06400,['RB1'],0.359502966732237,,,0.565713381110814,,,,,,,,0.3731517868359833,,,,,0.3142850240952677,,,,
P51825,['AFF1'],0.3592893381966252,,,0.5699351227608948,,,,,,,,0.4213711323735186,,,,,,,,,
P17948,['FLT1'],0.3586431714365745,0.5760405515131504,,,,,,,,,,0.2780046522316667,,,,,,,,,
P07948,['LYN'],0.3582294430992439,0.4887524665665309,,0.3039653988058105,,,,,,,,0.8120098493379755,,,,,0.5177402271116557,,,,
P42338,['PIK3CB'],0.3567888418034544,0.0607930797611621,,0.4559480982087158,,,,,,0.9243204032168364,,0.304965031600978,,,,,,,0.0208447919172679,,
P40424,['PBX1'],0.3564479583555241,,,0.5699351227608948,,,,,,,,0.3150455968895139,,,,,,,0.0289090210668132,,
Q8NEZ4,['KMT2C'],0.3551375965492275,,,0.4559480982087158,0.4094770763371486,,,,,0.3884836023478659,,0.3419671982848232,,,,,,,,,
Q13635,['PTCH1'],0.3545836683659081,,,0.5319394479101685,,,0.1945378552357187,,,,,0.121018414727204,,,,,,,,,
P15923,['TCF3'],0.353978140637572,,,0.5699351227608948,,,,,,,,0.2466407985947633,,,,,,,,,
Q14839,['CHD4'],0.3516353162703355,,,0.4559480982087158,,,,,,0.8590551339663958,,0.6787532047470632,,,,,,,,,
Q14683,['SMC1A'],0.3511274379240232,,,0.3039653988058105,0.4363998523067919,,,,,0.658169184136247,,0.5417379107986999,,,,,,0.3201770893857196,,,
Q01844,['EWSR1'],0.3510175941279775,,,0.565713381110814,,,,,,,,0.2336781475003079,,,,,,,,,
P08581,['MET'],0.3506969174835446,0.1435392161027438,,0.5319394479101685,,,,,,,,0.4070496518934814,,,,,,,,,
P62942,['FKBP1A'],0.3487298513991726,0.5736341254123467,,,,,,,,,,,,,,,,,,,
P04439,['HLA-A'],0.3480300833377407,,,0.3039653988058105,0.4809085927115086,,,,,,,0.701240295325031,,,,,,,,,
Q00534,['CDK6'],0.3479951740008335,0.1727066445180945,,0.4559480982087158,,,,,,,,0.8782050339469417,,,,,0.4277046465696759,0.3309842751748614,,,
P55287,['CDH11'],0.3464811137669079,,,0.5699351227608948,,,,,,,,,,,,,,,,,
Q02763,['TEK'],0.3457460181299434,0.1367844294626147,,,,0.4255515583281347,,,,0.8859387506022846,,0.333632914617084,,,,,,,,,
Q9NZ71,['RTEL1'],0.343663067374937,,,,,,0.5592963338026914,,,,,0.1200663325282951,,,,,,,,,
P61586,['RHOA'],0.3436535306468403,,,0.4559480982087158,,,,,,,,0.30933650333098,,,,,,0.4098468820334337,,,
P12830,['CDH1'],0.3435521939233281,,,0.5319394479101685,,,,,,,,0.6635564822001232,,,,,,,,,
Q14191,['WRN'],0.3423500717236913,,,0.4559480982087158,,,,,,0.8535113418812669,,0.0226285352444325,,,,,,,,,
P41229,['KDM5C'],0.3422747785725564,,,0.5319394479101685,,,,,,,,0.6215314571219296,,,,,,,,,
Q5F1R6,['DNAJC21'],0.3400134663099256,,,,,,0.5592963338026914,,,,,,,,,,,,,,
Q9UKT9,['IKZF3'],0.3394294578614904,,,0.5319394479101685,,,,,,,,0.1846688279100218,,,,,0.4458496921817227,,,,
P52701,['MSH6'],0.3393197809192024,,,0.5319394479101685,,,,,,,,0.1408344326624381,,,,,0.4617234407860262,,,,
O96017,['CHEK2'],0.3371920760491848,0.0607930797611621,,0.4559480982087158,,,,,0.3599788433069253,,,0.1566212308088202,,,,,,,,,
Q13233,['MAP3K1'],0.3355289709443885,,,0.5319394479101685,,,,,,,,0.3996046307571472,,,,,,,,,
O00255,['MEN1'],0.3354229085707331,0.0919067987742997,,0.4559480982087158,,,,,,,,0.8493492692446712,,,,,,0.2847140542378433,,,
Q99836,['MYD88'],0.3351142055734516,,,0.5319394479101685,,,,,,,,0.2744244429399318,,,,,0.2509538332540771,,,,
Q9BXL7,['CARD11'],0.3348261563967489,,,0.5319394479101685,,,,,,,,0.0121586159522324,,,,,0.3710792701654734,,,,
O95436,['SLC34A2'],0.3337758768373557,,,0.4559480982087158,0.3669476688923539,,,,,,,0.0607930797611621,,,,,,,,,
Q68CP9,['ARID2'],0.3331749101946779,,,0.4559480982087158,,,,,,0.7200963851344128,,0.0939276861915983,,,,,,,,,
Q02548,['PAX5'],0.3314933810678024,,,0.5319394479101685,,,,,,,,0.2668398525145983,,,,,,,,,
P41145,['OPRK1'],0.3293361969329851,0.5319394479101685,,,,,,,,,,0.1958717705127571,,,,,,,,,
O15164,['TRIM24'],0.328776612109791,,,0.4559480982087158,,,,,,0.6317864612903952,,0.2651020210191652,,,,,,,,,
O15151,['MDM4'],0.328439723876151,,,0.4559480982087158,,,,,,,,0.7904034887356197,,,,,,0.2669831445947028,,,
Q13547,['HDAC1'],0.3282621292556385,0.497703483784413,,,,,,,,,,0.8452558575889687,,,,,,,,,
Q92466,['DDB2'],0.3281072474561007,,,0.4559480982087158,0.3350536386222453,,,,,,,,,,,,,,,,
O75444,['MAF'],0.3274221297884834,,,0.4559480982087158,,,,,,,,0.1037592873332432,,,,,0.2577626581873273,0.3024455718117815,,,
Q02297,['NRG1'],0.3263204300327867,,,0.5319394479101685,,,,,,,,0.0966576194269276,,,,,,,,,
P49792,['RANBP2'],0.3262620672140677,,,0.5319394479101685,,,,,,,,0.0947375713244709,,,,,,,,,
Q99607,['ELF4'],0.3257152243647426,,,0.4559480982087158,0.3087500930458869,,,,,,,0.1035563435245487,,,,,,,0.0271950371372022,,
Q9ULV8,['CBLC'],0.3256871138873561,,,0.5319394479101685,,,,,,,,0.0758224800354494,,,,,,,,,
P04233,['CD74'],0.3252943470339119,,,0.4559480982087158,,,,,,0.4885795788146553,,0.63840216187155,,,,,0.3034790541677212,,0.0104689770162016,,
P41161,['ETV5'],0.3252596838450814,,,0.4559480982087158,0.3116117002664652,,,,,,,0.052940640292012,,,,,,,,,
P23467,['PTPRB'],0.3244911124131681,,,0.5319394479101685,,,,,,,,0.0364758478566972,,,,,,,,,
O75626,['PRDM1'],0.3243636093815947,,,0.4559480982087158,0.2529533163779986,,,,,,,0.6336834216771133,,,,,,,0.0228181103602569,,
Q9NRY4,['ARHGAP35'],0.3241150986269308,,,0.4559480982087158,0.2288592650871501,,,,,0.3596726105285872,,,,,,,,,,,
P51826,['AFF3'],0.3239367426311411,,,0.5319394479101685,,,,,,,,0.0182379239283486,,,,,,,,,
Q16633,['POU2AF1'],0.3238335092027317,,,0.4559480982087158,,,,,,,,0.3069626859735536,,,,,,0.2796481669013457,,,
Q15154,['PCM1'],0.3233823728491141,,,0.5319394479101685,,,,,,,,,,,,,,,,,
Q70SY1,['CREB3L2'],0.3233823728491141,,,0.5319394479101685,,,,,,,,,,,,,,,,,
P41143,['OPRD1'],0.3233823728491141,0.5319394479101685,,,,,,,,,,,,,,,,,,,
Q96E14,['RMI2'],0.3233823728491141,,,0.5319394479101685,,,,,,,,,,,,,,,,,
P08631,['HCK'],0.3232265689579938,0.4887524665665309,,,,,,,,,,0.8586139154683492,,,,,,,,,
Q8N1F7,['NUP93'],0.322787449614966,,,,,,,,,0.9346952823618908,,0.0243172319044648,,,,,,0.2522912810088227,,,
P61073,['CXCR4'],0.3217003838744281,0.1797818157406213,,0.4559480982087158,,,,,,,,0.9729286431510444,,,,,0.3681932875734782,,,,
P61244,['MAX'],0.3206580261115452,,,0.4559480982087158,,,,,,0.5572351483245449,,0.0835025690556847,,,,,,,,,
P53350,['PLK1'],0.3203432035656416,0.4856508522363422,,,,,,,,,,0.8257878595212913,,,,,,,,,
Q13535,['ATR'],0.3198859078812983,,,0.4559480982087158,,,,,,,,0.0575001212740991,,,,,,0.275848599416273,,,
O75175,['CNOT3'],0.3196288274499725,,,0.4559480982087158,,,,,,,,,,,,,,0.2792682101528384,,,
Q9HC35,['EML4'],0.3191056951504163,0.1215861595223242,,0.4939437730594421,,,,,,,,0.0253946203735654,,,,,,,,,
O75204,['TMEM127'],0.3189172322380983,,,0.4559480982087158,,,0.2431723190446484,,,,,0.0121586159522324,,,,,0.3465661494484449,,,,
P08575,['PTPRC'],0.3171467116814973,0.1367844294626147,,0.4559480982087158,,,,,,,,0.8924397043616684,,,,,0.4731124332354489,,,,
P30153,['PPP2R1A'],0.316649660210859,,,0.4559480982087158,,,,,,,,0.0786932643575042,,,,,,0.2526712377573299,,,
Q9NZQ7,['CD274'],0.3165818860086014,0.15364977040673,,0.4559480982087158,,,,,,,,0.9546573703801926,,,,,,,,,
Q06187,['BTK'],0.3146113758564722,0.1553600927229698,,0.4559480982087158,,,,,,,,0.8860298626557926,,,,,,,,,
P11362,['FGFR1'],0.3139628049287348,0.1763533588360528,,0.4559480982087158,,,,,,,,0.7383841209191243,,,,,,,,,
P09769,['FGR'],0.3138021522731531,0.4884422977922393,,,,,,,,,,0.5547682945267439,,,,,,,,,
Q9HAZ2,['PRDM16'],0.3130526370589928,,,0.4559480982087158,,,,,,0.3884836023478659,,0.4697670780944494,,,,,,,,,
Q13951,['CBFB'],0.3129361787711723,,,0.4559480982087158,,,0.1945378552357187,,,,,0.4578160430801986,,,,,,,,,
P37231,['PPARG'],0.3124503756092907,0.1215861595223242,,0.4559480982087158,,,,,,,,0.8899894212428776,,,,,,,,,
Q92574,['TSC1'],0.3115654259960331,,,0.4559480982087158,,,0.1945378552357187,,,,,0.3563507527484697,,,,,,,,,
P42345,['MTOR'],0.3111617343925985,0.0759913497014526,,0.4559480982087158,,,,,,,,0.9489168818261317,,,,,,,,,
P04629,['NTRK1'],0.3110977702699916,0.1435392161027438,,0.4559480982087158,,,,,,,,0.7967061895516041,,,,,,,,,
P12931,['SRC'],0.3109287546103751,0.4909488276599854,,,,,,,,,,0.4101072777863687,,,,,,,,,
P21802,['FGFR2'],0.3103151911082552,0.1688480403470205,,0.4559480982087158,,,,,,,,0.5528168047181475,,,,,,,,,
P31749,['AKT1'],0.3100944078654892,0.0607930797611621,,0.4559480982087158,,,,,,,,0.94757739319316,,,,,,,,,
O60885,['BRD4'],0.3100630594124342,0.0793687430215172,,0.4559480982087158,,,,,,,,0.9052668250056756,,,,,,,,,
Q03112,['MECOM'],0.3099817255086978,,,0.4559480982087158,,,,,,,,0.9503964583959474,,,,,0.2776419952692273,,0.0206925873835861,,
P50570,['DNM2'],0.309926361247468,,,0.4559480982087158,,,,,,0.3314162096111645,,0.0848224487184195,,,,,0.5116466503380261,,,,
P22607,['FGFR3'],0.3099076382888753,0.1759780929116012,,0.4559480982087158,,,,,,,,0.4424360085157508,,,,,,,,,
Q14517,['FAT1'],0.3095863422857516,,,0.4559480982087158,0.1907109783457438,,,,,,,0.2529082086155109,,,,,,,,,
O75376,['NCOR1'],0.3089071392622589,,,0.4559480982087158,,,,,,,,0.8616485102265394,,,,,0.4014065734829932,,0.0142494409387189,,
Q8WYB5,['KAT6B'],0.3084538608342042,,,0.4559480982087158,,,,,,0.3884836023478659,,0.1293583820249067,,,,,,,,,
P06241,['FYN'],0.3082109997793936,0.4884422977922393,,,,,,,,,,0.3708278685530805,,,,,,,,,
Q07889,['SOS1'],0.3081657086562406,,,,,,,,,0.9802022725334776,,0.3361610898932688,,,,,,,,,
Q16236,['NFE2L2'],0.3081363731561649,,,0.4559480982087158,,,,,,,,0.8974541533798757,,,,,0.2718058596121557,,,,
Q9UBN7,['HDAC6'],0.3074116199071472,0.4967538051596802,,,,,,,,,,0.1782993373952213,,,,,,,,,
P11308,['ERG'],0.307307795098191,,,0.4559480982087158,,,,,,,,0.8642780005058255,,,,,0.2851195440798502,,,,
Q92793,['CREBBP'],0.3069880401232409,0.0607930797611621,,0.4559480982087158,,,,,,,,0.7130848619260761,,,,,0.4306547996347523,,,,
Q96DH6,['MSI2'],0.3069229574684756,,,0.4559480982087158,,,,,,,,0.827975673686031,,,,,0.3383134888708671,,,,
P23760,['PAX3'],0.3069116064343146,,,0.4559480982087158,,,,,,0.3884836023478659,,0.0151982699402905,,,,,,,,,
P11309,['PIM1'],0.3067180998030816,0.0759913497014526,,0.4559480982087158,,,,,,,,0.8027280522101758,,,,,,,,,
P31350,['RRM2'],0.3065665668913234,0.4836089495000445,,,,,,,,,,0.4133954897172645,,,,,,,,,
Q8TBC4,['UBA3'],0.3065592097471377,0.4876604012617806,,,,,,,,,,0.3321244156118488,,,,,,,,,
Q09028,['RBBP4'],0.3064753404644856,,,,,,,,,0.9334728886832028,,0.6231510206084919,,,,,0.2805600630977631,,,,
P42568,['MLLT3'],0.3060340758184998,,,0.4559480982087158,,,,,,,,0.9422341032098848,,,,,,,0.0154355956020794,,
Q01543,['FLI1'],0.3055356701721867,,,0.4559480982087158,,,,,,,,0.2377403352151009,,,,,0.8270352078612401,,,,
P25445,['FAS'],0.3055351350021702,,,0.4559480982087158,,,,,,,,0.7626094558256773,,,,,0.3826586631633147,,,,
P31269,['HOXA9'],0.3052740728954951,,,0.4559480982087158,,,,,,,,0.9240914259426524,,,,,,,,,
Q16665,['HIF1A'],0.3047764184575925,,,0.4559480982087158,,,,,,,,0.9077193507045582,,,,,,,,,
Q15303,['ERBB4'],0.3044760534078998,0.1215861595223242,,0.4559480982087158,,,,,,,,0.6276463311174979,,,,,,,,,
Q13618,['CUL3'],0.3043809610667108,,,0.3039653988058105,,,,,,0.8493844373255938,,,,,,,,,,,
P04626,['ERBB2'],0.3042500466730085,0.1519826994029052,,0.4559480982087158,,,,,,,,0.2936002980556364,,,,,,,,,
P40763,['STAT3'],0.3041219325109195,,,0.4559480982087158,,,,,,,,0.8861877570019726,,,,,,,,,
Q92794,['KAT6A'],0.304071816873841,,,0.4559480982087158,,,,,,,,0.8845390286508064,,,,,,,,,
Q99814,['EPAS1'],0.3039931124764403,,,0.4559480982087158,,,,,,,,0.7181191783320116,,,,,0.3686188391318065,,,,
Q9UJQ4,['SALL4'],0.3035362140314028,,,0.4559480982087158,,,,,,,,0.8669185085342919,,,,,,,,,
Q96T58,['SPEN'],0.3034729006491809,,,0.4559480982087158,0.1689985814239938,,,,,,,0.0334361938686391,,,,,,,0.0199286267302818,,
Q6V0I7,['FAT4'],0.3034228532166174,,,0.4559480982087158,0.1726378219769235,,,,,,,,,,,,,,,,
O43474,['KLF4'],0.3033218629428107,,,0.4559480982087158,,,,,,,,0.8598666832464732,,,,,,,,,
O15297,['PPM1D'],0.3032941576987815,,,0.4559480982087158,,,,,,,,0.8589552227928166,,,,,,,,,
Q9NZR2,['LRP1B'],0.3026367600563204,,,0.4559480982087158,0.1643583658896784,,,,,,,0.0349560208626682,,,,,,,,,
P16871,['IL7R'],0.3025582953383039,,,0.4559480982087158,,,,,,,,0.6764979857018797,,,,,0.3484051401112201,,0.0136070160765275,,
P52926,['HMGA2'],0.3025039421563236,,,0.4559480982087158,,,,,,,,0.8329583315162933,,,,,,,,,
O43524,['FOXO3'],0.3024581050358208,,,0.4559480982087158,,,,,,,,0.8314503598628463,,,,,,,,,
P28074,['PSMB5'],0.3017228586902599,0.4928318856294485,,,,,,,,,,0.0695861232699502,,,,,,,,,
P38398,['BRCA1'],0.3013488013921795,,,0.4559480982087158,,,,,,,,0.7949559546443768,,,,,,,,,
Q15669,['RHOH'],0.3009837293194168,,,0.4559480982087158,,,,,,,,0.6200336936849474,,,,,0.3665518744199269,,,,
P42226,['STAT6'],0.3009028987956521,,,0.4559480982087158,,,,,,,,0.7802864363939706,,,,,,,,,
P29317,['EPHA2'],0.3006989988330061,0.4907113546921684,,,,,,,,,,0.078313307608997,,,,,,,,,
Q9H165,['BCL11A'],0.3006774811365605,,,0.4559480982087158,,,,,,,,0.6604168497582272,,,,,0.2530207979659566,,,,
Q96K83,['ZNF521'],0.3004805746718676,,,0.4559480982087158,,,,,,,,0.7602841103440704,,,,,,,0.0137441334262578,,
P22455,['FGFR4'],0.3001938034944176,0.1497705067782629,,0.4559480982087158,,,,,,,,0.0182379239283486,,,,,,,,,
Q05516,['ZBTB16'],0.2999362531313392,,,0.4559480982087158,,,,,,,,0.7484852620461478,,,,,,,,,
P42685,['FRK'],0.2998481952092007,0.4887524665665309,,,,,,,,,,0.0895009229817108,,,,,,,,,
Q16288,['NTRK3'],0.2997045191518603,0.1367844294626147,,0.4559480982087158,,,,,,,,0.1281136921510875,,,,,,,,,
P24385,['CCND1'],0.2989176611513964,,,0.4559480982087158,,,,,,,,0.7149751328029991,,,,,,,,,
P25106,['ACKR3'],0.2985774340262003,,,0.4559480982087158,,,,,,,,0.7037821770740649,,,,,,,,,
Q12778,['FOXO1'],0.298297951701631,,,0.4559480982087158,,,,,,,,0.694587633034931,,,,,,,,,
P35659,['DEK'],0.2982664503121658,,,0.4559480982087158,,,,,,,,0.6935512851614917,,,,,,,,,
P29353,['SHC1'],0.2981090447375211,,,,,,,,,0.9684813250893476,,0.1225215940823906,,,,,,,,,
P07947,['YES1'],0.2980940527299787,0.4884422977922393,,,,,,,,,,0.0379956748507263,,,,,,,,,
P51451,['BLK'],0.2979554602844719,0.4884422977922393,,,,,,,,,,0.0334361938686391,,,,,,,,,
Q13564,['NAE1'],0.2979420961214163,0.4876604012617806,,,,,,,,,,0.0486344638089296,,,,,,,,,
Q15596,['NCOA2'],0.2976789493989192,,,0.4559480982087158,,,,,,,,0.674223397331011,,,,,,,,,
P23771,['GATA3'],0.2974197977761243,,,0.4559480982087158,,,,,,,,0.6656977025047885,,,,,,,,,
P55196,['AFDN'],0.2974152731726282,,,0.4559480982087158,,,,,,,,0.6655488499211114,,,,,,,,,
Q9H334,['FOXP1'],0.2973669856916761,,,0.4559480982087158,,,,,,,,0.6639602651301487,,,,,,,,,
O60566,['BUB1B'],0.2971357000439399,,,0.4559480982087158,,,,,,,,0.2203023001778312,,,,,0.5584391851519922,,,,
O75530,['EED'],0.2970990317527461,,,0.3039653988058105,,,,,,0.8138245466740056,,0.261077604471076,,,,,,,,,
Q969V6,['MRTFA'],0.2970868048211105,,,0.4559480982087158,,,,,,,,0.6547427399885952,,,,,,,,,
P07766,['CD3E'],0.2970121478270755,0.4833677932780328,,,,,,,,,,0.1038927368772445,,,,,,,,,
Q9H3Y6,['SRMS'],0.296939115684089,0.4884422977922393,,,,,,,,,,,,,,,,,,,
P49902,['NT5C2'],0.2969272826077719,,,0.4559480982087158,,,,,,,,0.649494701430083,,,,,,,,,
P40189,['IL6ST'],0.2968441023509374,,,0.4559480982087158,,,,,,,,0.4927152879747806,,,,,0.3465965459883254,,,,
P37173,['TGFBR2'],0.2967605222753676,,,0.4559480982087158,,,,,,,,0.6440085397465656,,,,,,,,,
P19174,['PLCG1'],0.2965848477331921,,,0.4559480982087158,,,,,,,,0.6382291140992505,,,,,,,,,
P42336,['PIK3CA'],0.2965363047447783,0.0607930797611621,,0.4559480982087158,,,,,,,,0.5015363906982488,,,,,,,,,
P31994,['FCGR2B'],0.2964230576518974,,,0.4559480982087158,,,,,,,,0.6329064661291113,,,,,,,,,
P26196,['DDX6'],0.2958024761932681,,,0.4559480982087158,,,,,,,,0.6124902785937083,,,,,,,,,
P49815,['TSC2'],0.2957074975999426,,,0.4559480982087158,,,,,,,,0.6093656271136799,,,,,,,,,
P03372,['ESR1'],0.2955134261390977,,,0.4559480982087158,,,,,,,,0.6029809707808438,,,,,,,,,
Q15831,['STK11'],0.2952875306650246,,,0.4559480982087158,,,,,,,,0.4730175230907793,,,,,0.2756966167168702,,,,
P31358,['CD52'],0.2950859907738681,0.4627028848488449,,,,,,,,,,0.4538232635920677,,,,,,,,,
P36894,['BMPR1A'],0.2944493006197684,,,0.4559480982087158,,,,,,,,0.5679728572419372,,,,,,,,,
P35637,['FUS'],0.2941255085382866,,,0.4559480982087158,,,,,,,,0.5573205894919266,,,,,,,,,
P35579,['MYH9'],0.2940974260827428,,,0.4559480982087158,,,,,,,,0.2926791621619434,,,,,0.4183456701492111,,0.0318856863022138,,
Q02750,['MAP2K1'],0.2940761548074442,0.0889774270171008,,0.4559480982087158,,,,,,,,0.2493220311300244,,,,,,,,,
Q00653,['NFKB2'],0.2940079115285178,,,0.4559480982087158,,,,,,,,0.3259242107401531,,,,,0.4085966216872456,,,,
Q14790,['CASP8'],0.2938168851077863,,,0.4559480982087158,,,,,,,,0.5471673473231555,,,,,,,,,
Q9UJU2,['LEF1'],0.2937300278700865,,,0.4559480982087158,,,,,,,,0.5443098761096197,,,,,,,,,
P24864,['CCNE1'],0.2937298507623752,,,0.4559480982087158,,,,,,,,0.2597877481867798,,,,,0.4288428281185377,,,,
Q14145,['KEAP1'],0.2936561438678415,,,0.4559480982087158,,,,,,,,0.54187920464059,,,,,,,,,
Q9BZK7,['TBL1XR1'],0.2934634496441802,,,0.4559480982087158,,,,,,,,0.5355398573195319,,,,,,,,,
P43246,['MSH2'],0.2932911117934872,,,0.4559480982087158,,,,,,,,0.2272891629437901,,,,,0.4253235842790303,,0.0141168548914344,,
P25054,['APC'],0.2930693700677351,,,0.4559480982087158,,,,,,,,0.0699120417253364,,,,,0.4915032191835859,,,,
P27986,['PIK3R1'],0.2928444791508898,0.0607930797611621,,0.4559480982087158,,,,,,,,0.3800809352946855,,,,,,,,,
Q13492,['PICALM'],0.2927845046218649,,,0.4559480982087158,,,,,,,,0.2018724358216859,,,,,0.4234825145859735,,,,
O00743,['PPP6C'],0.2926148499466126,,,0.4559480982087158,,,,,,,,0.5076222160057036,,,,,,,,,
Q9NRM7,['LATS2'],0.292468598279346,,,0.4559480982087158,,,,,,,,0.4959346430320287,,,,,,,0.0154712592617813,,
Q13469,['NFATC2'],0.2923013230365551,,,0.4559480982087158,,,,,,,,0.3497290782926853,,,,,0.3320518016554674,,,,
Q9C0K0,['BCL11B'],0.2920715980298538,,,0.4559480982087158,,,,,,,,0.4897500529604001,,,,,,,,,
Q92570,['NR4A3'],0.2920370738390454,,,0.4559480982087158,,,,,,,,0.4886142595133825,,,,,,,,,
Q99728,['BARD1'],0.2917852458339162,,,0.4559480982087158,,,,,,,,0.4803295005862618,,,,,,,,,
Q9NQB0,['TCF7L2'],0.2917492544946508,,,0.4559480982087158,,,,,,,,0.479145440183111,,,,,,,,,
P36507,['MAP2K2'],0.2912152487555645,0.0889774270171008,,0.4559480982087158,,,,,,,,0.0375532363257978,,,,,,,,,
Q9BQ51,['PDCD1LG2'],0.2908721208995726,,,0.4559480982087158,,,,,,,,0.45028907697453,,,,,,,,,
P35222,['CTNNB1'],0.2904874005908974,0.0607930797611621,,0.4559480982087158,,,,,,,,0.3007506696152179,,,,,,,,,
P29992,['GNA11'],0.2901915867021946,,,0.4559480982087158,,,,,,,,0.0121586159522324,,,,,0.4224967060701363,,,,
Q9NYV4,['CDK12'],0.2900726196313787,,,0.4559480982087158,,,,,,,,0.1312117304845082,,,,,0.3656703747633901,,,,
Q9UDY8,['MALT1'],0.2896016279319863,,,0.4559480982087158,,,,,,,,0.4084917877903763,,,,,,,,,
P08922,['ROS1'],0.2894211096628549,0.0607930797611621,,0.4559480982087158,,,,,,,,0.2218221271718602,,,,,,,,,
Q6P1J9,['CDC73'],0.2892629659867639,,,0.4559480982087158,,,,,,,,0.3973503241055957,,,,,,,,,
P42566,['EPS15'],0.2892572625939446,,,0.4559480982087158,,,,,,,,0.1652389681841586,,,,,0.3237231497281882,,,,
Q96GD4,['AURKB'],0.2892195270948285,0.167277810927169,,,,,,,,0.8535113418812669,,0.3226066678253734,,,,,,,,,
P28715,['ERCC5'],0.2891523657932138,,,0.4559480982087158,,,,,,,,0.1585686163770311,,,,,0.3232368050900989,,,,
Q12824,['SMARCB1'],0.2889835738827293,,,0.4559480982087158,,,,,,,,0.38815874818504,,,,,,,,,
P51587,['BRCA2'],0.2888549967637348,,,0.4559480982087158,,,,,,,,0.3839287562353087,,,,,,,,,
Q9BX63,['BRIP1'],0.2888358959324615,,,0.4559480982087158,,,,,,,,0.1914982012476606,,,,,0.2981900562285001,,,,
Q9GZV5,['WWTR1'],0.2888266564360944,,,0.4559480982087158,,,,,,,,0.3829964024953213,,,,,,,,,
Q02223,['TNFRSF17'],0.2886911053763986,,,0.4559480982087158,,,,,,,,0.3785369784875755,,,,,,,,,
Q5VWP2,['TENT5C'],0.288571235692079,,,0.4559480982087158,,,,,,,,0.0379956748507263,,,,,0.3577064813146778,,,,
P45985,['MAP2K4'],0.2884195482566594,,,0.4559480982087158,,,,,,,,0.1538402657289407,,,,,0.3012297102165582,,,,
Q6UXX9,['RSPO2'],0.2883971225160942,,,0.4559480982087158,,,,,,,,0.3688653888441711,,,,,,,,,
Q14997,['PSME4'],0.2881225751863554,,,,,,,,,0.9478795162814688,,,,,,,,,,,
P31751,['AKT2'],0.288077388645689,0.0607930797611621,,0.4559480982087158,,,,,,,,0.1223577703568639,,,,,,,,,
P58340,['MLF1'],0.2880079901849654,,,0.4559480982087158,,,,,,,,0.3560635261105314,,,,,,,,,
P19447,['ERCC3'],0.2879155394332259,,,0.4559480982087158,,,,,,,,0.3530220367797483,,,,,,,,,
Q9UH73,['EBF1'],0.2876865482115346,,,0.4559480982087158,,,,,,,,0.1925958540766816,,,,,0.259890415978968,,,,
P63000,['RAC1'],0.2875741913729963,,,0.4559480982087158,,,,,,,,0.3417922039905336,,,,,,,,,
Q9UNA1,['ARHGAP26'],0.2875568485278078,,,0.4559480982087158,,,,,,,,0.3412216507217543,,,,,,,,,
Q9NQC7,['CYLD'],0.287494731704239,,,0.4559480982087158,,,,,,,,0.1671809693431958,,,,,0.2648754485193832,,,,
P51532,['SMARCA4'],0.286943849176523,,,0.4559480982087158,,,,,,,,0.3210549030033246,,,,,,,,,
P10275,['AR'],0.286913064101323,,,0.4559480982087158,,,,,,,,0.3200421207813709,,,,,,,,,
Q16832,['DDR2'],0.2868760960919251,0.0607930797611621,,0.4559480982087158,,,,,,,,0.0334361938686391,,,,,,,,,
