parent_compound_id,target_id,target_uniprot_ids,compound_specificity
CHEMBL384467,CHEMBL614245,no_uni_id!,acceptable
CHEMBL384467,CHEMBL4296442,no_uni_id!,acceptable
CHEMBL384467,CHEMBL613362,no_uni_id!,acceptable
CHEMBL384467,CHEMBL2096661,"['O43746', 'P20701', 'Q45H73', 'Q96HB1', 'Q9UBC8']",acceptable
CHEMBL384467,CHEMBL383,no_uni_id!,acceptable
CHEMBL384467,CHEMBL613853,no_uni_id!,acceptable
CHEMBL384467,CHEMBL5738,['P02692'],acceptable
CHEMBL384467,CHEMBL3681,"['B1AX52', 'Q64133', 'Q8K0Z8']",acceptable
CHEMBL384467,CHEMBL3050,"['Q14CG9', 'Q8BW75', 'Q8C0B2']",acceptable
CHEMBL384467,CHEMBL2724,['P06211'],acceptable
CHEMBL384467,CHEMBL2596,['Q63449'],acceptable
CHEMBL384467,CHEMBL613652,no_uni_id!,acceptable
CHEMBL384467,CHEMBL4977,"['P05412', 'Q6FHM7', 'Q96G93']",acceptable
CHEMBL384467,CHEMBL614058,no_uni_id!,acceptable
CHEMBL384467,CHEMBL613107,no_uni_id!,acceptable
CHEMBL384467,CHEMBL614068,no_uni_id!,acceptable
CHEMBL384467,CHEMBL3879801,no_uni_id!,acceptable
CHEMBL384467,CHEMBL613690,no_uni_id!,acceptable
CHEMBL384467,CHEMBL368,no_uni_id!,acceptable
CHEMBL384467,CHEMBL612851,no_uni_id!,acceptable
CHEMBL384467,CHEMBL364,no_uni_id!,acceptable
CHEMBL384467,CHEMBL612849,no_uni_id!,acceptable
CHEMBL384467,CHEMBL612884,no_uni_id!,acceptable
CHEMBL384467,CHEMBL612888,no_uni_id!,acceptable
CHEMBL384467,CHEMBL612880,no_uni_id!,acceptable
CHEMBL384467,CHEMBL612853,no_uni_id!,acceptable
CHEMBL384467,CHEMBL612877,no_uni_id!,acceptable
CHEMBL384467,CHEMBL367,no_uni_id!,acceptable
CHEMBL384467,CHEMBL612848,no_uni_id!,acceptable
CHEMBL384467,CHEMBL612879,no_uni_id!,acceptable
CHEMBL384467,CHEMBL612855,no_uni_id!,acceptable
CHEMBL384467,CHEMBL612348,no_uni_id!,acceptable
CHEMBL384467,CHEMBL613064,no_uni_id!,acceptable
CHEMBL384467,CHEMBL390,no_uni_id!,acceptable
CHEMBL384467,CHEMBL613264,no_uni_id!,acceptable
CHEMBL384467,CHEMBL361,no_uni_id!,acceptable
CHEMBL384467,CHEMBL614696,no_uni_id!,acceptable
CHEMBL384467,CHEMBL1963,"['A0PJU7', 'F5GYU5', 'G3V2A9', 'P16473', 'Q16503', 'Q8TB90', 'Q96GT6', 'Q9P1V4', 'Q9ULA3', 'Q9UPH3']",acceptable
CHEMBL384467,CHEMBL5619,"['P27695', 'Q969L5', 'Q99775']",acceptable
CHEMBL384467,CHEMBL4296432,no_uni_id!,acceptable
CHEMBL384467,CHEMBL1697861,no_uni_id!,acceptable
CHEMBL384467,CHEMBL1741209,"['Q05DH0', 'Q69YR6', 'Q96QE3', 'Q9H9I1']",acceptable
CHEMBL384467,CHEMBL1075094,"['B2RBU2', 'B4E338', 'E9PGJ7', 'Q16236', 'Q53RW6', 'Q59HH2', 'Q96F71']",acceptable
CHEMBL384467,CHEMBL5282,"['A7YAE5', 'B2R7F6', 'P00190', 'P10890', 'P11509', 'Q16803', 'Q4VAT9', 'Q4VAU0', 'Q4VAU1', 'Q9H1Z7', 'Q9UCU0', 'Q9UK48']",acceptable
CHEMBL384467,CHEMBL1741193,"['P23197', 'P83916']",acceptable
CHEMBL384467,CHEMBL2047,"['A1L4K5', 'B7Z412', 'B7ZM06', 'F8VYG8', 'Q8NFP5', 'Q8NFP6', 'Q92943', 'Q96RI1']",acceptable
CHEMBL384467,CHEMBL1795091,"['A7XA56', 'A7XA58', 'A7XA59', 'A7YVV7', 'B1APZ3', 'P49798']",acceptable
CHEMBL384467,CHEMBL3979,"['A8K6J6', 'B4E3V3', 'B6ZGS1', 'B7Z3W1', 'E9PE18', 'Q03181', 'Q5D1P0', 'Q7Z5K0', 'Q9BUD4']",acceptable
CHEMBL384467,CHEMBL5150,"['O02653', 'Q27757']",acceptable
CHEMBL384467,CHEMBL1909043,['A6XA80'],acceptable
CHEMBL384467,CHEMBL1798,"['B2R954', 'D3DTE4', 'Q5JS94', 'Q8IV19', 'Q9Y271']",acceptable
CHEMBL384467,CHEMBL4358,"['O19043', 'P12530']",acceptable
CHEMBL384467,CHEMBL4644,"['P41968', 'Q4KN27', 'Q9H517']",acceptable
CHEMBL384467,CHEMBL259,"['B2RAC3', 'P32245', 'Q16317', 'Q3MIJ6']",acceptable
CHEMBL384467,CHEMBL4608,"['B0YJ34', 'P33032', 'Q502V1']",acceptable
CHEMBL384467,CHEMBL1951,"['B4DF46', 'P21397', 'Q16426']",acceptable
CHEMBL384467,CHEMBL216,"['P11229', 'Q96RH1']",acceptable
CHEMBL384467,CHEMBL211,"['P08172', 'Q4VBK6', 'Q9P1X9']",acceptable
CHEMBL384467,CHEMBL245,"['P20309', 'Q0VAJ8', 'Q4QRI3', 'Q5VXY2', 'Q9HB60']",acceptable
CHEMBL384467,CHEMBL1821,"['B2RPP4', 'P08173', 'Q0VD60', 'Q4VBK7']",acceptable
CHEMBL384467,CHEMBL2035,"['P08912', 'Q96RG7']",acceptable
CHEMBL384467,CHEMBL4777,"['B2R6H5', 'P25929']",acceptable
CHEMBL384467,CHEMBL4018,"['P49146', 'Q13281', 'Q13457', 'Q4W5G7', 'Q6AZZ6', 'Q9UE67']",acceptable
CHEMBL384467,CHEMBL3048,"['P29476', 'P70594']",acceptable
CHEMBL384467,CHEMBL3464,"['O70515', 'O70516', 'P29477', 'Q5SXT3', 'Q6P6A0', 'Q8R410']",acceptable
CHEMBL384467,CHEMBL236,"['B5B0B8', 'P41143']",acceptable
CHEMBL384467,CHEMBL237,"['E5RHC9', 'P41145', 'Q499G4']",acceptable
CHEMBL384467,CHEMBL233,"['B0FXJ1', 'B2R9S7', 'B8Q1L7', 'B8Q1L8', 'B8Q1L9', 'E7EWZ3', 'G8XRH6', 'G8XRH8', 'P35372', 'Q12930', 'Q4VWM1', 'Q4VWM2', 'Q4VWM3', 'Q4VWM4', 'Q4VWM6', 'Q4VWX6', 'Q5TDA1', 'Q6UPP1', 'Q6UQ80', 'Q7Z2D8', 'Q86V80', 'Q8IWW3', 'Q8IWW4', 'Q9UCZ4', 'Q9UN57']",acceptable
CHEMBL384467,CHEMBL1827,"['A0AV69', 'A8K2C4', 'O75026', 'O75887', 'O76074', 'Q86UI0', 'Q86V66', 'Q9Y6Z6']",acceptable
CHEMBL384467,CHEMBL250,"['A3KMC8', 'A8K2H5', 'P25105']",acceptable
CHEMBL384467,CHEMBL240,"['A5H1P7', 'C4PFH9', 'D3DX04', 'O75418', 'O75680', 'Q12809', 'Q708S9', 'Q9BT72', 'Q9BUT7', 'Q9H3P0']",acceptable
CHEMBL384467,CHEMBL1909044,['Q690N0'],acceptable
CHEMBL384467,CHEMBL4074,"['O02852', 'P12822', 'P22968']",acceptable
CHEMBL384467,CHEMBL4801,"['B5MDZ1', 'P29466', 'Q53EY6', 'Q6DMQ1', 'Q6GSS3', 'Q6PI75', 'Q9UCN3']",acceptable
CHEMBL384467,CHEMBL4071,"['P08311', 'Q6IBJ6', 'Q9UCA5', 'Q9UCU6']",acceptable
CHEMBL384467,CHEMBL248,"['P08246', 'P09649', 'Q6B0D9', 'Q6LDP5']",acceptable
CHEMBL384467,CHEMBL332,"['P03956', 'P08156']",acceptable
CHEMBL384467,CHEMBL321,"['B2R7V9', 'P14780', 'Q3LR70', 'Q8N725', 'Q9H4Z1', 'Q9UCJ9', 'Q9UCL1', 'Q9UDK2']",acceptable
CHEMBL384467,CHEMBL299,"['B5BU22', 'P17252', 'Q15137', 'Q32M72', 'Q96RE4']",acceptable
CHEMBL384467,CHEMBL3385,"['A8CZ58', 'B0LPG3', 'P27361', 'Q8NHX1']",acceptable
CHEMBL384467,CHEMBL4040,"['A8CZ64', 'P28482']",acceptable
CHEMBL384467,CHEMBL260,"['A6ZJ92', 'A8K6P4', 'B0LPH0', 'B5TY32', 'O60776', 'Q13083', 'Q14084', 'Q16539', 'Q8TDX0']",acceptable
CHEMBL384467,CHEMBL4445,"['A1A441', 'A8K3B7', 'A8W6Z7', 'A8W6Z8', 'B5BUA2', 'Q08209', 'Q8TAW9']",acceptable
CHEMBL384467,CHEMBL203,"['O00688', 'O00732', 'P00533', 'P06268', 'Q14225', 'Q68GS5', 'Q92795', 'Q9BZS2', 'Q9GZX1', 'Q9H2C9', 'Q9H3C9', 'Q9UMD7', 'Q9UMD8', 'Q9UMG5']",acceptable
CHEMBL384467,CHEMBL1841,"['B5BU57', 'E1P557', 'H0UI48', 'P06241', 'Q16248', 'Q5R3A6', 'Q5R3A7', 'Q8N5D7']",acceptable
CHEMBL384467,CHEMBL1824,"['B2RZG3', 'B4DHN3', 'P04626', 'Q14256', 'Q6LDV1', 'Q9UMK4', 'X5D2V5']",acceptable
CHEMBL384467,CHEMBL258,"['D3DPP8', 'P06239', 'P07100', 'Q12850', 'Q13152', 'Q5TDH8', 'Q5TDH9', 'Q7RTZ3', 'Q96DW4', 'Q9NYT8']",acceptable
CHEMBL384467,CHEMBL3243,"['A0A0A0MT22', 'A8K7W6', 'P08575', 'Q16614', 'Q9H0Y6', 'X6R433']",acceptable
CHEMBL384467,CHEMBL273,['P19327'],acceptable
CHEMBL384467,CHEMBL3459,['P28564'],acceptable
CHEMBL384467,CHEMBL224,"['B2RAC5', 'B4DZ79', 'F5GWE8', 'P28223', 'Q5T8C0']",acceptable
CHEMBL384467,CHEMBL220,"['A4D2E2', 'B7ZKZ0', 'D6W5X7', 'P22303', 'Q16169', 'Q29S23', 'Q2M324', 'Q504V3', 'Q53F46', 'Q86TM9', 'Q86YX9', 'Q9BXP7']",acceptable
CHEMBL384467,CHEMBL226,"['A6NFY5', 'A6NGP4', 'A8K1L3', 'B3KXQ4', 'D2CGD0', 'P30542', 'Q6FHK3', 'Q8TAM8']",acceptable
CHEMBL384467,CHEMBL251,"['B2R7E0', 'P29274']",acceptable
CHEMBL384467,CHEMBL256,"['A2A3P4', 'P0DMS8', 'P33765', 'Q6UWU0', 'Q9BYZ1']",acceptable
CHEMBL384467,CHEMBL319,['P43140'],acceptable
CHEMBL384467,CHEMBL315,"['P15823', 'Q63215']",acceptable
CHEMBL384467,CHEMBL223,"['P25100', 'Q9NPY0']",acceptable
CHEMBL384467,CHEMBL1867,"['B0LPF6', 'P08913', 'Q2I8G2', 'Q2XN99', 'Q86TH8', 'Q9BZK1']",acceptable
CHEMBL384467,CHEMBL1942,"['A2RUS0', 'P18089', 'Q4TUH9', 'Q53RF2', 'Q9BZK0']",acceptable
CHEMBL384467,CHEMBL1916,"['P18825', 'P35369', 'Q9HB49']",acceptable
CHEMBL384467,CHEMBL213,"['B0LPE2', 'P08588', 'Q5T5Y4', 'Q9UKG7', 'Q9UKG8']",acceptable
CHEMBL384467,CHEMBL210,"['B0LPE4', 'B2R7X2', 'O14823', 'O14824', 'O14825', 'O14826', 'P07550', 'Q4JG18', 'Q53GA6', 'Q6GMT4', 'Q6P4D8', 'Q8NEQ9', 'Q96EC3', 'Q9UCZ0', 'Q9UCZ1', 'Q9UCZ2', 'Q9UCZ3', 'Q9UH95', 'Q9UHA1', 'Q9UMZ5']",acceptable
CHEMBL384467,CHEMBL246,"['P13945', 'Q4JFT4']",acceptable
CHEMBL384467,CHEMBL222,"['B2R707', 'B4DX48', 'P23975', 'Q96KH8']",acceptable
CHEMBL384467,CHEMBL2622,['P07943'],acceptable
CHEMBL384467,CHEMBL4607,"['B2R9V1', 'P50052', 'Q13016', 'Q6FGY7']",acceptable
CHEMBL384467,CHEMBL3157,['P30411'],acceptable
CHEMBL384467,CHEMBL1832,"['A0A0C4DG16', 'A4D1G6', 'F5H605', 'O14585', 'P30988', 'Q13941', 'Q5ZGL8', 'Q659U6', 'Q6DJU8', 'Q6T712']",acceptable
CHEMBL384467,CHEMBL1833,"['B2R9D5', 'P41595', 'Q53TI1', 'Q62221', 'Q6P523']",acceptable
CHEMBL384467,CHEMBL225,"['B1AMW4', 'P28335', 'Q5VUF8', 'Q9NP28']",acceptable
CHEMBL384467,CHEMBL5017,['O70528'],acceptable
CHEMBL384467,CHEMBL3371,"['P50406', 'Q13640', 'Q5TGZ1']",acceptable
CHEMBL384467,CHEMBL228,"['P31645', 'Q5EE02']",acceptable
CHEMBL384467,CHEMBL287,"['D3DRM7', 'O00673', 'O00725', 'Q0Z9W6', 'Q153Z1', 'Q2TSD1', 'Q53GN2', 'Q7Z653', 'Q8N7H3', 'Q99720', 'Q9NYX0']",acceptable
CHEMBL384467,CHEMBL249,"['A8K150', 'P25103']",acceptable
CHEMBL384467,CHEMBL2327,"['A8K7I1', 'P21452', 'Q4QRI5', 'Q8NGQ8', 'Q9UDE6', 'Q9UDE7']",acceptable
CHEMBL384467,CHEMBL1835,"['B4DJG6', 'E7EMU9', 'E7EP08', 'E7ESB5', 'O14987', 'P24557', 'Q16843', 'Q16844', 'Q8IUN1', 'Q96CN2', 'Q9GZW4', 'Q9HD77', 'Q9HD78', 'Q9HD79', 'Q9HD80', 'Q9HD81', 'Q9HD82', 'Q9HD83', 'Q9HD84']",acceptable
CHEMBL384467,CHEMBL1868,"['A3E342', 'A3E344', 'A8KA71', 'B0LPF1', 'B2BF46', 'B2BF47', 'B2BF48', 'B3FR89', 'B5A923', 'F5H5L6', 'O60722', 'P16057', 'P17948', 'Q12954']",acceptable
CHEMBL384467,CHEMBL5144,"['A5JUT9', 'B3KPV1', 'B4DEB5', 'B4DGI4', 'F5H1F5', 'G3V0I1', 'P32241', 'Q15871', 'Q6P2M6']",acceptable
CHEMBL384467,CHEMBL1889,['P37288'],acceptable
CHEMBL384467,CHEMBL218,"['B2R9T4', 'E1P512', 'P21554', 'Q13949', 'Q495Z0', 'Q4PLI4', 'Q4VBM6', 'Q5JVL5', 'Q5UB37', 'Q9UNN0']",acceptable
CHEMBL384467,CHEMBL205,"['P00918', 'B2R7G8', 'Q6FI12', 'Q96ET9']",acceptable
CHEMBL384467,CHEMBL4015,"['A0AVQ3', 'B2RMT0', 'O95950', 'P41597', 'Q4VBL2']",acceptable
CHEMBL384467,CHEMBL2414,"['P51679', 'Q9ULY6', 'Q9ULY7']",acceptable
CHEMBL384467,CHEMBL274,"['O14692', 'O14693', 'O14695', 'O14696', 'O14697', 'O14698', 'O14699', 'O14700', 'O14701', 'O14702', 'O14703', 'O14704', 'O14705', 'O14706', 'O14707', 'O14708', 'O15538', 'P51681', 'Q9UPA4']",acceptable
CHEMBL384467,CHEMBL4029,"['B2R6Q3', 'P25024', 'Q2YEF8', 'Q2YEG4', 'Q2YEG5', 'Q2YEG7', 'Q2YEG8', 'Q53R18', 'Q6IN95', 'Q8N6T6', 'Q9P2T8', 'Q9P2T9', 'Q9P2U0', 'Q9P2U1', 'Q9P2U2']",acceptable
CHEMBL384467,CHEMBL2434,"['P25025', 'Q8IUZ1', 'Q9P2T6', 'Q9P2T7']",acceptable
CHEMBL384467,CHEMBL1901,"['B2R9Z5', 'P32238']",acceptable
CHEMBL384467,CHEMBL221,"['A8K1V7', 'B4DHQ2', 'B4E2S5', 'P23219', 'Q15122', 'Q3HY28', 'Q3HY29', 'Q5T7T6', 'Q5T7T7', 'Q5T7T8']",acceptable
CHEMBL384467,CHEMBL230,"['A8K802', 'P35354', 'Q16876']",acceptable
CHEMBL384467,CHEMBL3356,"['P05177', 'Q16754', 'Q6NWU3', 'Q6NWU5', 'Q9BXX7', 'Q9UK49']",acceptable
CHEMBL384467,CHEMBL3622,"['P33259', 'P33261', 'Q8WZB1', 'Q8WZB2', 'Q9UCD4']",acceptable
CHEMBL384467,CHEMBL3397,"['P11712', 'P11713', 'Q16756', 'Q16872', 'Q5VX92', 'Q6IRV8', 'Q8WW80']",acceptable
CHEMBL384467,CHEMBL289,"['P10635', 'Q16752', 'Q2XND6', 'Q2XND7', 'Q2XNE0', 'Q6B012', 'Q6NXU8']",acceptable
CHEMBL384467,CHEMBL5281,"['P05181', 'Q5VZD5', 'Q6NWT9', 'Q9UK47']",acceptable
CHEMBL384467,CHEMBL2056,"['B2RA44', 'P21728', 'Q4QRJ0']",acceptable
CHEMBL384467,CHEMBL217,"['P14416', 'Q9NZR3', 'Q9UPA9']",acceptable
CHEMBL384467,CHEMBL234,"['A1A4V5', 'P35462', 'Q4VBM8']",acceptable
CHEMBL384467,CHEMBL219,"['B0M0J7', 'P21917', 'Q7Z7Q5', 'Q8NGM5']",acceptable
CHEMBL384467,CHEMBL238,"['A2RUN4', 'Q01959', 'Q14996']",acceptable
CHEMBL384467,CHEMBL252,"['B2R723', 'B4E2V6', 'B7Z9G6', 'D3DP03', 'E7ER36', 'O43441', 'P25101', 'Q16432', 'Q16433', 'Q8TBH2']",acceptable
CHEMBL384467,CHEMBL206,"['P03372', 'Q13511', 'Q14276', 'Q5T5H7', 'Q6MZQ9', 'Q9NU51', 'Q9UDZ7', 'Q9UIS7']",acceptable
CHEMBL384467,CHEMBL242,"['A8K8K5', 'G3V5M5', 'O60608', 'O60685', 'O60702', 'O60703', 'O75583', 'O75584', 'Q0MWT5', 'Q0MWT6', 'Q86Z31', 'Q92731', 'Q9UEV6', 'Q9UHD3', 'Q9UQK9']",acceptable
CHEMBL384467,CHEMBL3392921,"['P22771', 'Q91W28']",acceptable
CHEMBL384467,CHEMBL231,"['A8K047', 'P35367', 'Q6P9E5']",acceptable
CHEMBL384467,CHEMBL1941,"['B5BUP7', 'P25021', 'Q14464', 'Q7Z5R9']",acceptable
CHEMBL384467,CHEMBL402,"['B7Z3Y9', 'P04035', 'Q8N190']",acceptable
CHEMBL384467,CHEMBL5486,"['P15127', 'P97681']",acceptable
CHEMBL384467,CHEMBL613416,no_uni_id!,acceptable
CHEMBL384467,CHEMBL614054,no_uni_id!,acceptable
CHEMBL384467,CHEMBL614997,no_uni_id!,acceptable
CHEMBL384467,CHEMBL614519,no_uni_id!,acceptable
CHEMBL384467,CHEMBL614388,no_uni_id!,acceptable
CHEMBL384467,CHEMBL613889,no_uni_id!,acceptable
CHEMBL384467,CHEMBL614860,no_uni_id!,acceptable
CHEMBL384467,CHEMBL614922,no_uni_id!,acceptable
CHEMBL384467,CHEMBL614021,no_uni_id!,acceptable
CHEMBL384467,CHEMBL385,no_uni_id!,acceptable
CHEMBL384467,CHEMBL614213,no_uni_id!,acceptable
CHEMBL384467,CHEMBL614177,no_uni_id!,acceptable
CHEMBL384467,CHEMBL614643,no_uni_id!,acceptable
CHEMBL384467,CHEMBL615022,no_uni_id!,acceptable
CHEMBL384467,CHEMBL612555,no_uni_id!,acceptable
CHEMBL384467,CHEMBL614214,no_uni_id!,acceptable
CHEMBL384467,CHEMBL614164,no_uni_id!,acceptable
CHEMBL384467,CHEMBL614300,no_uni_id!,acceptable
CHEMBL384467,CHEMBL614056,no_uni_id!,acceptable
CHEMBL384467,CHEMBL612262,no_uni_id!,acceptable
CHEMBL384467,CHEMBL614019,no_uni_id!,acceptable
CHEMBL384467,CHEMBL614387,no_uni_id!,acceptable
CHEMBL384467,CHEMBL614709,no_uni_id!,acceptable
CHEMBL384467,CHEMBL614317,no_uni_id!,acceptable
CHEMBL384467,CHEMBL613533,no_uni_id!,acceptable
CHEMBL384467,CHEMBL614803,no_uni_id!,acceptable
CHEMBL384467,CHEMBL614051,no_uni_id!,acceptable
CHEMBL384467,CHEMBL614096,no_uni_id!,acceptable
CHEMBL384467,CHEMBL614917,no_uni_id!,acceptable
CHEMBL384467,CHEMBL614791,no_uni_id!,acceptable
CHEMBL384467,CHEMBL392,no_uni_id!,acceptable
CHEMBL384467,CHEMBL614451,no_uni_id!,acceptable
CHEMBL384467,CHEMBL612263,no_uni_id!,acceptable
CHEMBL384467,CHEMBL394,no_uni_id!,acceptable
CHEMBL384467,CHEMBL613977,no_uni_id!,acceptable
CHEMBL384467,CHEMBL614487,no_uni_id!,acceptable
CHEMBL384467,CHEMBL614642,no_uni_id!,acceptable
CHEMBL384467,CHEMBL614110,no_uni_id!,acceptable
CHEMBL384467,CHEMBL614925,no_uni_id!,acceptable
CHEMBL384467,CHEMBL614610,no_uni_id!,acceptable
CHEMBL384467,CHEMBL614067,no_uni_id!,acceptable
CHEMBL384467,CHEMBL614908,no_uni_id!,acceptable
CHEMBL384467,CHEMBL613984,no_uni_id!,acceptable
CHEMBL384467,CHEMBL613102,no_uni_id!,acceptable
CHEMBL384467,CHEMBL612543,no_uni_id!,acceptable
CHEMBL384467,CHEMBL612796,no_uni_id!,acceptable
CHEMBL384467,CHEMBL382,no_uni_id!,acceptable
CHEMBL384467,CHEMBL614285,no_uni_id!,acceptable
CHEMBL384467,CHEMBL614740,no_uni_id!,acceptable
CHEMBL384467,CHEMBL384,no_uni_id!,acceptable
CHEMBL384467,CHEMBL614919,no_uni_id!,acceptable
CHEMBL384467,CHEMBL614561,no_uni_id!,acceptable
CHEMBL384467,CHEMBL613373,no_uni_id!,acceptable
CHEMBL384467,CHEMBL2073676,"['Q63120', 'Q63145']",acceptable
CHEMBL384467,CHEMBL1743123,"['P46721', 'Q9UGP7', 'Q9UL38']",acceptable
CHEMBL384467,CHEMBL1781859,['P46720'],acceptable
CHEMBL384467,CHEMBL1075229,"['P43245', 'Q63426', 'Q63427']",acceptable
CHEMBL384467,CHEMBL2073707,"['P70502', 'Q8R008', 'Q8R4J0', 'Q8R4J1', 'Q8R4J2', 'Q8R4J3', 'Q8R4J4', 'Q8R4J5', 'Q8R4J6', 'Q8R4J7', 'Q8R4J8', 'Q8R4J9', 'Q8R4K0', 'Q8R4K1', 'Q9WTM0']",acceptable
CHEMBL384467,CHEMBL1075135,['Q6PSM0'],acceptable
CHEMBL384467,CHEMBL2073674,['O70127'],acceptable
CHEMBL384467,CHEMBL1781860,"['O35913', 'O55224']",acceptable
CHEMBL384467,CHEMBL2146315,['Q9R1A7'],acceptable
CHEMBL384467,CHEMBL1697668,"['B2R7G2', 'Q29R64', 'Q9NQ37', 'Q9UBF3', 'Q9UH89', 'Q9Y6L6']",acceptable
CHEMBL384467,CHEMBL1743121,"['E7EMT8', 'Q5JAR4', 'Q9NPD5']",acceptable
CHEMBL384467,CHEMBL1743124,"['A8K2G9', 'B4DGA9', 'B4DTB0', 'E7ERN5', 'E9PPU8', 'O94956', 'Q9H2Z0', 'Q9UFU1']",acceptable
CHEMBL384467,CHEMBL1743126,"['Q53HF5', 'Q6PD77', 'Q86VL4', 'Q96FL8', 'Q9NVA3']",acceptable
CHEMBL384467,CHEMBL5533,"['Q04206', 'Q6GTV1', 'Q6SLK1']",acceptable
CHEMBL384467,CHEMBL5902,"['Q04207', 'Q62025']",acceptable
CHEMBL384467,CHEMBL1075138,"['Q2HXX4', 'Q86TV8', 'Q96BK7', 'Q9NUW8', 'Q9NZM7', 'Q9NZM8']",acceptable
CHEMBL384467,CHEMBL2362981,"['A4GUK4', 'A4GUK5', 'A4GUK6', 'B2R629', 'B4DJ45', 'E2PU12', 'Q13148', 'Q53H27', 'Q6FI92', 'Q96DJ0']",acceptable
CHEMBL384467,CHEMBL2007625,"['O75874', 'Q567U4', 'Q6FHQ6', 'Q7Z3V0', 'Q93090', 'Q9NTJ9', 'Q9UKW8']",acceptable
CHEMBL384467,CHEMBL612546,no_uni_id!,acceptable
CHEMBL384467,CHEMBL387,no_uni_id!,acceptable
CHEMBL384467,CHEMBL3706568,no_uni_id!,acceptable
CHEMBL384467,CHEMBL612656,no_uni_id!,acceptable
CHEMBL384467,CHEMBL5369,['P05627'],acceptable
CHEMBL384467,CHEMBL6020,"['O95342', 'Q53TL2', 'Q9UNB2']",acceptable
CHEMBL384467,CHEMBL613424,no_uni_id!,acceptable
CHEMBL384467,CHEMBL3491,"['B2RD33', 'P51589', 'Q8TF13']",acceptable
CHEMBL384467,CHEMBL3144,"['E0ZPU5', 'E9PUR6', 'E9PYV1', 'P06537', 'Q06VW2', 'Q3U126', 'Q3U2M7', 'Q61628', 'Q61629']",acceptable
CHEMBL384467,CHEMBL612893,no_uni_id!,acceptable
CHEMBL384467,CHEMBL1825,"['O43647', 'P01375', 'Q9P1Q2', 'Q9UIV3']",acceptable
CHEMBL384467,CHEMBL3779755,"['Q1JQ87', 'Q1JQ88', 'Q6JEL0', 'Q8R4B8', 'T1W2H6']",acceptable
CHEMBL384467,CHEMBL2409,"['B2Z3B1', 'B3KTU8', 'B3KUA0', 'G3V134', 'J3KPH7', 'P34913', 'Q16764', 'Q9HBJ1', 'Q9HBJ2']",acceptable
CHEMBL384467,CHEMBL5748,"['B2RMT8', 'Q14022', 'Q5T2B1', 'Q92500', 'Q92798', 'Q92887', 'Q99663', 'Q9UMS2']",acceptable
CHEMBL384467,CHEMBL5918,"['B2RPA9', 'D3DTX9', 'O15438', 'O60265', 'O60922', 'O75621', 'O95078', 'O95289', 'O95290', 'Q86X85', 'Q9UN52']",acceptable
CHEMBL384467,CHEMBL1743128,"['A9Z1Z7', 'B7Z3Q7', 'O15439', 'Q8IVZ4', 'Q8IZN6', 'Q8NEW8', 'Q9Y6J2']",acceptable
CHEMBL384467,CHEMBL613419,no_uni_id!,acceptable
CHEMBL384467,CHEMBL6116,"['B7Z406', 'G8DM16', 'I3RTT5', 'I3RTT6', 'I3RTT7', 'I3RTT8', 'I3RTT9', 'Q3LIG1', 'Q4W5M7', 'Q9UBK2', 'Q9UN32']",acceptable
CHEMBL384467,CHEMBL4296513,no_uni_id!,acceptable
CHEMBL384467,CHEMBL614632,no_uni_id!,acceptable
CHEMBL384467,CHEMBL2459,['P37238'],acceptable
CHEMBL384467,CHEMBL613963,no_uni_id!,acceptable
CHEMBL384467,CHEMBL614781,no_uni_id!,acceptable
CHEMBL384467,CHEMBL612422,no_uni_id!,acceptable
CHEMBL384467,CHEMBL614484,no_uni_id!,acceptable
CHEMBL384467,CHEMBL2366800,no_uni_id!,acceptable
CHEMBL384467,CHEMBL354,no_uni_id!,acceptable
CHEMBL384467,CHEMBL350,no_uni_id!,acceptable
CHEMBL384467,CHEMBL348,no_uni_id!,acceptable
CHEMBL384467,CHEMBL614425,no_uni_id!,acceptable
CHEMBL384467,CHEMBL366,no_uni_id!,acceptable
CHEMBL384467,CHEMBL365,no_uni_id!,acceptable
CHEMBL384467,CHEMBL614910,no_uni_id!,acceptable
CHEMBL384467,CHEMBL613703,no_uni_id!,acceptable
CHEMBL384467,CHEMBL4227,"['A8K3E2', 'P25090']",acceptable
CHEMBL384467,CHEMBL4296457,no_uni_id!,acceptable
CHEMBL384467,CHEMBL614724,no_uni_id!,acceptable
CHEMBL384467,CHEMBL4303835,no_uni_id!,acceptable
CHEMBL384467,CHEMBL2366320,no_uni_id!,acceptable
CHEMBL384467,CHEMBL615023,no_uni_id!,acceptable
CHEMBL384467,CHEMBL613838,no_uni_id!,acceptable
CHEMBL384467,CHEMBL1862,"['A3KFJ3', 'P00519', 'Q13869', 'Q13870', 'Q16133', 'Q17R61', 'Q45F09']",acceptable
CHEMBL384467,CHEMBL1163125,"['O60433', 'O60885', 'Q4G0X8', 'Q86YS8', 'Q96PD3']",acceptable
CHEMBL384467,CHEMBL3132741,"['B4DEZ6', 'P55201', 'Q7Z6E0', 'Q8TCM6', 'Q9UHI0']",acceptable
CHEMBL384467,CHEMBL301,"['A8K7C6', 'O75100', 'P24941']",acceptable
CHEMBL384467,CHEMBL2828,"['A2I2P2', 'P48730', 'Q96KZ6', 'Q9BTN5']",acceptable
CHEMBL384467,CHEMBL2742,"['D3DVP9', 'D3DVQ0', 'P22607', 'Q14308', 'Q16294', 'Q16608', 'Q59FL9']",acceptable
